Text_Type,Book,Chapter,Window,GGL,LL,LLL,G,LGL,LGG,LLG,GGG,LG,GLL,L,GLG,GG,GL
SN,AH,uttara,1758,47,1,4,37,56,35,24,45,1,15,2,77,0,0
SN,AH,uttara,1759,48,1,4,37,56,34,24,46,1,15,2,76,0,0
SN,AH,uttara,1760,47,1,3,38,57,33,24,46,1,16,2,74,0,0
SN,AH,uttara,1761,47,1,3,38,55,34,25,48,1,15,2,73,0,0
SN,AH,uttara,1762,47,1,3,38,56,34,25,48,1,15,2,72,0,0
SN,AH,uttara,1763,48,1,3,38,55,34,25,49,1,15,2,71,0,0
SN,AH,uttara,1764,48,1,3,39,56,32,25,48,1,15,2,70,0,0
SN,AH,uttara,1765,48,1,3,39,56,32,25,49,1,15,2,69,0,0
SN,AH,uttara,1766,50,1,3,38,55,32,24,50,1,15,2,71,0,0
SN,AH,uttara,1767,50,1,3,38,55,33,24,50,1,15,2,70,0,0
SN,AH,uttara,1768,50,1,3,38,55,33,24,50,1,15,2,70,0,0
SN,AH,uttara,1769,52,1,3,38,54,33,24,50,1,16,2,68,0,0
SN,AH,uttara,1770,53,1,3,38,54,34,22,50,1,16,2,68,0,0
SN,AH,uttara,1771,54,1,3,37,54,34,21,51,1,16,3,67,0,0
SN,AH,uttara,1772,50,1,3,36,52,33,20,54,1,17,3,66,0,0
SN,AH,uttara,1773,49,1,3,36,52,33,19,53,1,17,3,69,0,0
SN,AH,uttara,1774,49,1,3,36,53,34,20,54,2,18,2,69,0,0
SN,AH,uttara,1775,48,1,3,36,53,33,20,54,2,18,2,71,0,0
SN,AH,uttara,1776,47,1,3,35,53,33,20,56,2,19,2,72,0,0
SN,AH,uttara,1777,49,1,3,35,52,33,21,54,2,19,2,72,0,0
SN,AH,uttara,1778,49,1,3,34,54,34,21,56,3,18,2,73,0,0
SN,AH,uttara,1779,49,1,3,34,54,34,22,56,3,18,2,72,0,0
SN,AH,uttara,1780,47,1,3,35,56,33,21,57,3,17,2,71,0,0
SN,AH,uttara,1781,47,1,3,35,56,33,22,57,3,17,2,70,0,0
SN,AH,uttara,1782,47,1,3,36,57,32,22,57,3,16,2,68,0,0
SN,AH,uttara,1783,46,1,4,36,58,32,22,56,3,17,2,67,0,0
SN,AH,uttara,1784,45,1,4,37,59,29,21,57,3,17,2,67,0,0
SN,AH,uttara,1785,44,1,4,37,59,29,20,59,3,17,2,67,0,0
SN,AH,uttara,1786,44,1,4,36,58,29,19,62,3,18,2,68,0,0
SN,AH,uttara,1787,45,1,4,36,59,29,18,61,3,18,2,68,0,0
SN,AH,uttara,1788,46,1,4,36,59,28,18,61,3,18,2,68,0,0
SN,AH,uttara,1789,45,1,4,36,58,29,17,63,3,19,2,67,0,0
SN,AH,uttara,1790,44,1,4,36,58,29,17,64,3,18,2,68,0,0
SN,AH,uttara,1791,45,1,4,36,58,28,17,64,3,19,2,67,0,0
SN,AH,uttara,1792,46,0,4,36,58,28,15,63,3,18,2,68,0,0
SN,AH,uttara,1793,46,0,4,36,58,29,14,62,3,19,2,68,0,0
SN,AH,uttara,1794,46,0,4,36,57,31,13,60,3,21,2,68,0,0
SN,AH,uttara,1795,46,0,4,36,56,32,13,59,3,21,2,69,0,0
SN,AH,uttara,1796,46,0,4,36,56,32,13,58,3,21,2,70,0,0
SN,AH,uttara,1797,48,0,4,36,57,32,12,57,3,22,2,68,0,0
SN,AH,uttara,1798,47,0,3,37,57,33,13,56,3,23,2,65,0,0
SN,AH,uttara,1799,47,0,3,37,57,32,13,58,3,23,2,64,0,0
SN,AH,uttara,1800,47,0,3,36,54,32,13,58,3,23,2,62,0,0
SN,AH,uttara,1801,46,0,3,36,54,32,14,58,3,22,2,63,0,0
SN,AH,uttara,1802,46,0,2,37,55,29,14,59,3,22,2,62,0,0
SN,AH,uttara,1803,46,0,2,37,55,29,13,61,3,21,2,62,0,0
SN,AH,uttara,1804,45,0,1,38,55,28,12,63,2,19,2,61,0,0
SN,AH,uttara,1805,43,0,1,38,56,29,12,63,2,20,2,60,0,0
SN,AH,uttara,1806,44,0,1,38,57,27,12,65,2,20,2,58,0,0
SN,AH,uttara,1807,44,0,1,39,57,27,11,66,2,20,1,58,0,0
SN,AH,uttara,1808,49,0,1,38,57,26,12,67,3,20,1,57,0,0
SN,AH,uttara,1809,49,0,1,38,57,26,12,66,3,20,1,58,0,0
SN,AH,uttara,1810,49,0,2,37,56,29,13,68,4,19,1,58,0,0
SN,AH,uttara,1811,48,0,2,37,57,28,12,68,4,20,1,59,0,0
SN,AH,uttara,1812,47,0,2,36,55,30,12,70,4,20,1,61,0,0
SN,AH,uttara,1813,47,0,2,36,55,30,12,69,4,20,1,62,0,0
SN,AH,uttara,1814,47,0,2,35,55,31,12,71,4,19,1,63,0,0
SN,AH,uttara,1815,45,0,2,35,55,31,12,72,4,19,1,64,0,0
SN,AH,uttara,1816,44,0,3,35,56,30,12,72,4,19,1,64,0,0
SN,AH,uttara,1817,44,0,3,35,56,29,12,73,4,18,1,65,0,0
SN,AH,uttara,1818,43,0,3,35,56,31,12,72,4,19,1,64,0,0
SN,AH,uttara,1819,41,0,3,35,56,30,12,75,4,18,1,65,0,0
SN,AH,uttara,1820,41,0,3,34,55,29,12,79,5,19,1,67,0,0
SN,AH,uttara,1821,40,0,3,35,55,30,12,78,5,19,0,68,0,0
SN,AH,uttara,1822,41,0,3,36,57,29,12,74,5,18,0,68,0,0
SN,AH,uttara,1823,41,0,3,36,57,29,13,75,5,18,0,66,0,0
SN,AH,uttara,1824,40,0,3,36,55,30,13,73,4,19,0,67,0,0
SN,AH,uttara,1825,40,0,3,36,55,31,13,72,4,20,0,66,0,0
SN,AH,uttara,1826,42,0,3,36,56,32,14,71,5,19,0,65,0,0
SN,AH,uttara,1827,40,0,3,36,56,34,13,71,5,19,0,66,0,0
SN,AH,uttara,1828,39,0,3,37,55,32,13,71,4,19,0,65,0,0
SN,AH,uttara,1829,39,0,3,37,54,32,12,71,4,19,0,67,0,0
SN,AH,uttara,1830,39,0,3,36,54,34,13,71,5,19,0,69,0,0
SN,AH,uttara,1831,39,0,3,36,54,33,13,72,5,19,0,69,0,0
SN,AH,uttara,1832,38,0,3,36,54,32,12,74,5,19,0,70,0,0
SN,AH,uttara,1833,38,0,2,36,53,32,12,75,5,18,0,72,0,0
SN,AH,uttara,1834,37,0,2,35,53,33,12,75,5,19,0,74,0,0
SN,AH,uttara,1835,37,0,2,35,53,33,12,73,5,19,0,76,0,0
SN,AH,uttara,1836,39,0,2,36,54,34,12,70,5,18,0,73,0,0
SN,AH,uttara,1837,37,0,2,36,53,34,12,70,5,18,0,76,0,0
SN,AH,uttara,1838,36,0,2,35,52,36,12,69,5,19,0,79,0,0
SN,AH,uttara,1839,38,0,2,35,52,36,12,67,5,19,0,79,0,0
SN,AH,uttara,1840,41,0,2,35,54,37,12,65,5,20,0,82,0,0
SN,AH,uttara,1841,41,0,2,35,54,37,12,65,5,20,0,82,0,0
SN,AH,uttara,1842,39,0,2,35,55,38,13,65,5,21,0,80,0,0
SN,AH,uttara,1843,39,0,2,34,56,38,13,65,5,20,1,80,0,0
SN,AH,uttara,1844,40,0,2,34,56,36,13,67,5,19,1,80,0,0
SN,AH,uttara,1845,41,0,2,34,57,36,14,67,5,19,1,77,0,0
SN,AH,uttara,1846,43,0,2,33,60,35,15,68,6,19,1,76,0,0
SN,AH,uttara,1847,42,0,2,33,59,35,15,69,6,18,1,78,0,0
SN,AH,uttara,1848,44,0,2,33,59,37,14,73,6,16,1,81,0,0
SN,AH,uttara,1849,43,0,2,33,59,38,15,73,6,16,1,80,0,0
SN,AH,uttara,1850,42,0,2,33,59,38,14,74,6,15,2,79,0,0
SN,AH,uttara,1851,42,0,2,33,59,39,13,74,6,15,2,79,0,0
SN,AH,uttara,1852,42,0,2,33,59,39,13,74,6,15,2,79,0,0
SN,AH,uttara,1853,44,0,2,33,59,39,13,72,6,15,2,79,0,0
SN,AH,uttara,1854,43,0,2,33,60,39,13,73,6,15,2,78,0,0
SN,AH,uttara,1855,44,0,2,33,60,38,13,73,6,14,2,79,0,0
SN,AH,uttara,1856,44,0,2,33,60,39,13,72,6,13,2,80,0,0
SN,AH,uttara,1857,43,0,2,33,60,40,13,72,6,13,2,80,0,0
SN,AH,uttara,1858,39,0,2,34,60,40,12,72,5,13,2,80,0,0
SN,AH,uttara,1859,39,0,2,33,60,41,12,72,5,13,3,79,0,0
SN,AH,uttara,1860,39,0,1,34,61,37,11,71,4,13,3,80,0,0
SN,AH,uttara,1861,40,0,1,34,61,38,11,71,4,12,3,79,0,0
SN,AH,uttara,1862,39,0,1,35,62,36,13,70,4,12,3,77,0,0
SN,AH,uttara,1863,41,0,1,35,62,36,13,69,4,12,3,76,0,0
SN,AH,uttara,1864,40,0,1,36,62,35,13,70,4,12,3,74,0,0
SN,AH,uttara,1865,41,0,1,36,63,36,13,68,4,13,3,72,0,0
SN,AH,uttara,1866,42,0,1,36,63,37,13,65,4,14,3,72,0,0
SN,AH,uttara,1867,44,0,1,36,64,38,13,63,4,14,3,70,0,0
SN,AH,uttara,1868,44,0,1,35,65,37,14,64,5,14,3,73,0,0
SN,AH,uttara,1869,45,0,1,35,65,38,14,63,5,14,3,72,0,0
SN,AH,uttara,1870,44,0,1,35,68,42,14,64,5,13,3,74,0,0
SN,AH,uttara,1871,43,0,1,35,68,42,15,64,5,14,3,73,0,0
SN,AH,uttara,1872,42,0,1,34,66,44,15,64,5,17,3,74,0,0
SN,AH,uttara,1873,45,0,1,34,64,44,15,64,5,17,3,73,0,0
SN,AH,uttara,1874,48,0,1,34,64,43,17,65,6,16,3,71,0,0
SN,AH,uttara,1875,49,0,1,34,65,42,18,64,6,15,3,71,0,0
SN,AH,uttara,1876,48,0,1,34,65,42,19,62,5,15,3,71,0,0
SN,AH,uttara,1877,47,0,1,34,65,41,20,63,5,15,3,71,0,0
SN,AH,uttara,1878,49,0,1,34,64,41,20,62,5,15,3,71,0,0
SN,AH,uttara,1879,48,0,1,34,64,43,20,61,5,16,3,70,0,0
SN,AH,uttara,1880,47,0,1,35,64,41,19,59,4,18,3,69,0,0
SN,AH,uttara,1881,48,0,1,34,64,41,19,60,4,18,4,67,0,0
SN,AH,uttara,1882,49,0,1,34,64,41,20,60,4,18,4,65,0,0
SN,AH,uttara,1883,49,0,1,34,63,40,20,59,4,18,4,63,0,0
SN,AH,uttara,1884,49,0,1,35,63,40,20,58,4,18,4,61,0,0
SN,AH,uttara,1885,50,0,1,35,63,40,20,57,4,19,4,60,0,0
SN,AH,uttara,1886,49,0,1,35,62,39,20,57,4,20,4,62,0,0
SN,AH,uttara,1887,49,0,1,35,61,40,20,59,4,20,4,60,0,0
SN,AH,uttara,1888,50,0,1,36,62,38,19,59,4,20,4,58,0,0
SN,AH,uttara,1889,49,0,1,36,62,37,21,60,4,19,4,58,0,0
SN,AH,uttara,1890,47,0,1,36,60,37,21,61,4,18,4,54,0,0
SN,AH,uttara,1891,46,0,1,36,60,38,21,62,4,17,4,54,0,0
SN,AH,uttara,1892,47,0,1,37,60,36,22,61,4,16,4,53,0,0
SN,AH,uttara,1893,48,0,1,38,59,35,22,61,4,16,3,54,0,0
SN,AH,uttara,1894,47,0,1,39,60,34,22,60,4,16,3,53,0,0
SN,AH,uttara,1895,46,0,1,39,59,33,22,61,4,16,3,55,0,0
SN,AH,uttara,1896,44,0,1,40,56,34,22,61,3,16,3,54,0,0
SN,AH,uttara,1897,44,0,1,40,57,34,23,61,3,16,3,52,0,0
SN,AH,uttara,1898,43,0,1,39,57,33,23,58,3,17,3,51,0,0
SN,AH,uttara,1899,44,0,1,39,57,32,22,58,3,17,3,52,0,0
SN,AH,uttara,1900,46,0,1,39,57,32,24,59,4,17,2,52,0,0
SN,AH,uttara,1901,47,0,1,39,57,32,25,57,4,17,2,52,0,0
SN,AH,uttara,1902,46,0,1,39,57,33,25,56,4,18,2,52,0,0
SN,AH,uttara,1903,44,0,1,39,57,35,25,56,4,19,2,51,0,0
SN,AH,uttara,1904,44,0,1,38,56,37,26,56,5,20,2,53,0,0
SN,AH,uttara,1905,43,0,1,37,56,37,26,55,5,20,3,55,0,0
SN,AH,uttara,1906,42,0,1,38,56,37,27,54,5,20,3,53,0,0
SN,AH,uttara,1907,42,0,1,38,56,36,27,54,5,20,3,54,0,0
SN,AH,uttara,1908,41,0,1,38,56,36,29,52,5,21,3,54,0,0
SN,AH,uttara,1909,41,0,1,39,56,35,30,53,5,21,2,53,0,0
SN,AH,uttara,1910,41,0,1,39,55,35,30,54,5,22,2,52,0,0
SN,AH,uttara,1911,40,0,1,39,55,34,30,55,5,22,2,53,0,0
SN,AH,uttara,1912,40,0,1,39,55,34,28,56,5,22,2,54,0,0
SN,AH,uttara,1913,37,0,1,39,55,34,28,58,5,22,2,55,0,0
SN,AH,uttara,1914,37,0,1,38,56,36,28,56,5,23,2,56,0,0
SN,AH,uttara,1915,37,0,1,38,56,35,29,56,5,23,2,56,0,0
SN,AH,uttara,1916,35,0,0,39,57,34,30,57,5,22,2,55,0,0
SN,AH,uttara,1917,33,0,0,39,56,33,30,59,5,22,2,57,0,0
SN,AH,uttara,1918,32,0,0,40,57,32,30,59,4,21,2,54,0,0
SN,AH,uttara,1919,31,0,0,40,58,31,30,58,4,21,2,56,0,0
SN,AH,uttara,1920,32,0,0,40,56,26,31,55,3,22,2,53,0,0
SN,AH,uttara,1921,33,0,0,40,57,25,30,55,3,22,2,53,0,0
SN,AH,uttara,1922,34,0,0,40,58,24,31,57,3,19,2,52,0,0
SN,AH,uttara,1923,32,0,0,40,59,25,30,56,3,19,2,54,0,0
SN,AH,uttara,1924,28,0,1,40,60,25,28,56,2,19,2,56,0,0
SN,AH,uttara,1925,27,0,1,40,59,25,28,56,2,20,2,57,0,0
SN,AH,uttara,1926,27,0,2,40,58,23,27,57,2,22,2,57,0,0
SN,AH,uttara,1927,28,0,2,40,59,22,27,57,2,22,2,56,0,0
SN,AH,uttara,1928,26,0,2,40,59,22,26,59,2,22,2,57,0,0
SN,AH,uttara,1929,26,0,2,40,59,20,26,61,2,21,2,58,0,0
SN,AH,uttara,1930,27,0,3,39,57,22,26,63,2,19,2,59,0,0
SN,AH,uttara,1931,27,0,3,40,58,22,26,62,2,19,1,59,0,0
SN,AH,uttara,1932,26,0,3,40,59,22,26,62,2,19,1,59,0,0
SN,AH,uttara,1933,26,0,3,40,60,23,27,63,2,19,1,60,0,0
SN,AH,uttara,1934,26,0,4,39,59,23,28,63,2,18,1,63,0,0
SN,AH,uttara,1935,25,0,4,39,59,23,28,65,2,17,1,63,0,0
SN,AH,uttara,1936,27,0,4,38,60,24,29,66,3,16,1,63,0,0
SN,AH,uttara,1937,29,0,4,38,61,24,29,64,3,16,1,62,0,0
SN,AH,uttara,1938,28,0,4,38,61,24,30,66,3,15,1,61,0,0
SN,AH,uttara,1939,27,0,4,38,61,24,28,67,3,15,1,63,0,0
SN,AH,uttara,1940,27,0,4,38,61,23,29,68,3,15,1,62,0,0
SN,AH,uttara,1941,27,0,4,38,61,22,31,68,3,15,1,61,0,0
SN,AH,uttara,1942,25,0,4,37,61,24,30,71,4,17,1,62,0,0
SN,AH,uttara,1943,24,0,4,37,61,24,32,71,4,18,1,60,0,0
SN,AH,uttara,1944,25,0,4,37,61,24,32,72,4,17,1,59,0,0
SN,AH,uttara,1945,25,0,4,37,61,24,32,74,4,17,1,57,0,0
SN,AH,uttara,1946,26,0,4,37,61,23,32,73,4,17,1,58,0,0
SN,AH,uttara,1947,25,0,4,37,60,24,31,72,4,17,1,61,0,0
SN,AH,uttara,1948,24,0,5,37,60,23,31,72,4,18,1,61,0,0
SN,AH,uttara,1949,23,0,5,37,61,23,31,70,4,18,1,63,0,0
SN,AH,uttara,1950,21,0,5,37,61,24,34,68,4,18,1,63,0,0
SN,AH,uttara,1951,21,0,5,37,61,25,34,68,4,18,1,62,0,0
SN,AH,uttara,1952,21,0,5,36,63,26,36,69,5,17,1,62,0,0
SN,AH,uttara,1953,21,0,5,35,63,24,36,70,5,16,2,64,0,0
SN,AH,uttara,1954,21,0,5,35,64,23,36,69,5,15,2,66,0,0
SN,AH,uttara,1955,21,0,5,36,63,24,36,70,5,15,1,65,0,0
SN,AH,uttara,1956,22,0,5,35,63,25,36,71,6,16,1,66,0,0
SN,AH,uttara,1957,22,0,5,35,63,26,36,72,6,16,1,64,0,0
