Text_Type,Book,Chapter,Window,G,LGL,LGG,L,LLL,GGL,GLG,LLG,GLL,LG,GGG,LL,GG
SN,AH,sutra,1817,37,53,33,3,0,39,68,20,18,2,57,0,0
SN,AH,sutra,1818,37,52,33,3,0,41,68,20,18,2,56,0,0
SN,AH,sutra,1819,36,52,35,4,0,40,68,20,18,2,55,0,0
SN,AH,sutra,1820,36,50,34,4,0,41,69,21,18,2,55,0,0
SN,AH,sutra,1821,37,51,34,3,0,41,68,22,17,2,55,0,0
SN,AH,sutra,1822,37,52,34,3,0,40,70,22,17,2,53,0,0
SN,AH,sutra,1823,37,53,34,3,0,40,69,21,18,2,53,0,0
SN,AH,sutra,1824,38,52,32,3,0,42,69,21,17,2,52,0,0
SN,AH,sutra,1825,38,52,33,3,0,41,69,21,17,2,52,0,0
SN,AH,sutra,1826,39,50,32,3,0,44,68,18,17,1,51,0,0
SN,AH,sutra,1827,39,51,32,3,0,45,69,18,16,1,49,0,0
SN,AH,sutra,1828,40,53,28,3,0,43,71,17,15,1,50,0,0
SN,AH,sutra,1829,41,52,28,2,0,43,71,19,14,1,50,0,0
SN,AH,sutra,1830,41,53,28,2,1,42,70,20,14,1,49,0,0
SN,AH,sutra,1831,41,54,28,2,1,41,70,20,14,1,49,0,0
SN,AH,sutra,1832,40,53,30,2,1,42,73,21,14,2,48,0,0
SN,AH,sutra,1833,40,54,29,2,1,43,73,21,14,2,47,0,0
SN,AH,sutra,1834,40,54,32,2,1,43,69,21,15,2,45,0,0
SN,AH,sutra,1835,40,53,32,2,1,42,68,22,14,2,46,0,0
SN,AH,sutra,1836,40,54,31,2,1,41,69,23,14,2,45,0,0
SN,AH,sutra,1837,40,53,32,2,1,40,70,22,13,2,47,0,0
SN,AH,sutra,1838,40,53,32,2,1,40,72,21,12,2,47,0,0
SN,AH,sutra,1839,40,53,32,2,1,39,72,21,13,2,47,0,0
SN,AH,sutra,1840,40,52,32,2,1,39,71,20,13,2,50,0,0
SN,AH,sutra,1841,40,52,34,2,1,40,69,19,13,2,50,0,0
SN,AH,sutra,1842,40,52,34,2,1,39,68,20,13,2,51,0,0
SN,AH,sutra,1843,40,51,32,2,1,37,68,20,13,2,51,0,0
SN,AH,sutra,1844,40,51,37,2,1,38,65,20,14,2,51,0,0
SN,AH,sutra,1845,40,50,37,2,1,38,64,20,14,2,48,0,0
SN,AH,sutra,1846,40,49,37,2,1,39,65,20,13,2,50,0,0
SN,AH,sutra,1847,40,48,37,2,1,41,65,20,11,2,53,0,0
SN,AH,sutra,1848,40,49,37,2,1,41,64,20,11,2,53,0,0
SN,AH,sutra,1849,40,49,37,2,1,44,64,19,9,2,53,0,0
SN,AH,sutra,1850,40,49,36,2,1,44,64,19,9,2,54,0,0
SN,AH,sutra,1851,40,49,37,2,1,44,63,19,9,2,54,0,0
SN,AH,sutra,1852,40,48,37,2,1,44,65,18,8,2,55,0,0
SN,AH,sutra,1853,40,48,39,2,1,45,63,18,8,2,54,0,0
SN,AH,sutra,1854,40,49,39,2,1,46,68,19,9,2,53,0,0
SN,AH,sutra,1855,40,50,39,2,2,46,66,20,10,2,51,0,0
SN,AH,sutra,1856,41,52,38,2,2,46,65,20,10,2,48,0,0
SN,AH,sutra,1857,42,51,39,1,2,47,64,20,10,2,48,0,0
SN,AH,sutra,1858,41,51,39,1,2,49,65,20,11,2,47,0,0
SN,AH,sutra,1859,41,52,39,1,2,49,65,20,11,2,46,0,0
SN,AH,sutra,1860,41,52,40,1,2,49,64,20,13,2,44,0,0
SN,AH,sutra,1861,41,52,40,1,2,47,65,19,13,2,46,0,0
SN,AH,sutra,1862,42,54,36,1,2,46,63,19,13,2,48,0,0
SN,AH,sutra,1863,42,54,37,1,2,48,63,18,13,2,46,0,0
SN,AH,sutra,1864,43,56,35,1,2,50,65,18,14,2,46,0,0
SN,AH,sutra,1865,43,57,35,1,2,48,66,17,14,2,47,0,0
SN,AH,sutra,1866,42,56,37,1,2,47,67,18,13,3,51,0,0
SN,AH,sutra,1867,42,55,38,1,2,49,65,18,13,3,51,0,0
SN,AH,sutra,1868,41,57,39,1,2,47,65,20,13,4,53,0,0
SN,AH,sutra,1869,42,57,38,0,2,47,66,20,13,4,53,0,0
SN,AH,sutra,1870,41,57,41,0,2,46,65,20,15,4,53,0,0
SN,AH,sutra,1871,41,57,41,0,2,47,64,19,15,4,54,0,0
SN,AH,sutra,1872,40,57,42,0,2,48,64,21,15,5,55,0,0
SN,AH,sutra,1873,40,56,43,0,2,48,63,21,14,5,57,0,0
SN,AH,sutra,1874,39,55,47,0,2,47,63,21,14,5,58,0,0
SN,AH,sutra,1875,39,55,46,0,2,48,62,21,14,5,59,0,0
SN,AH,sutra,1876,38,55,46,0,3,46,64,21,16,5,59,0,0
SN,AH,sutra,1877,38,54,46,0,3,46,64,21,16,5,60,0,0
SN,AH,sutra,1878,38,53,46,0,3,46,65,21,16,5,60,0,0
SN,AH,sutra,1879,38,53,46,0,3,46,65,20,16,5,61,0,0
SN,AH,sutra,1880,39,54,45,0,2,47,63,19,16,5,61,0,0
SN,AH,sutra,1881,39,52,46,0,2,49,62,19,16,5,61,0,0
SN,AH,sutra,1882,39,53,44,0,4,49,61,18,17,4,63,0,0
SN,AH,sutra,1883,38,52,44,1,4,49,59,18,17,4,65,0,0
SN,AH,sutra,1884,38,52,39,1,4,49,60,17,15,4,65,0,0
SN,AH,sutra,1885,37,51,40,1,4,50,60,16,15,4,65,0,1
SN,AH,sutra,1886,36,49,43,1,4,53,60,16,16,5,71,0,1
SN,AH,sutra,1887,36,49,42,1,4,54,61,16,16,5,70,0,1
SN,AH,sutra,1888,36,49,44,1,4,55,63,16,17,5,72,0,1
SN,AH,sutra,1889,36,49,45,1,4,54,62,18,16,5,72,0,1
SN,AH,sutra,1890,36,51,48,1,4,55,67,18,16,5,69,0,1
SN,AH,sutra,1891,36,51,48,1,4,53,68,18,17,5,69,0,1
SN,AH,sutra,1892,36,52,47,1,4,54,68,17,17,5,69,0,1
SN,AH,sutra,1893,35,53,49,2,4,55,68,17,18,5,69,0,1
SN,AH,sutra,1894,36,53,45,2,4,52,68,16,18,4,68,0,1
SN,AH,sutra,1895,36,54,45,2,4,53,69,16,18,4,70,0,1
SN,AH,sutra,1896,36,55,45,2,4,51,69,16,19,4,68,0,1
SN,AH,sutra,1897,36,57,45,2,4,49,69,16,19,4,66,0,1
SN,AH,sutra,1898,36,56,46,2,4,48,69,17,19,4,66,0,1
SN,AH,sutra,1899,36,56,47,2,4,45,70,17,19,4,67,0,1
SN,AH,sutra,1900,36,55,48,2,4,46,71,17,19,4,65,0,1
SN,AH,sutra,1901,36,56,47,2,4,46,71,17,19,4,65,0,1
SN,AH,sutra,1902,35,56,46,2,4,47,72,18,19,4,66,0,1
SN,AH,sutra,1903,35,56,44,2,4,47,73,18,20,4,66,0,1
SN,AH,sutra,1904,34,55,47,2,4,47,71,17,19,4,66,0,1
SN,AH,sutra,1905,34,55,47,2,3,47,72,16,18,4,68,0,1
SN,AH,sutra,1906,34,55,47,2,3,46,70,16,19,4,70,0,1
SN,AH,sutra,1907,34,56,47,2,3,47,70,15,19,4,69,0,1
SN,AH,sutra,1908,35,57,47,2,3,44,69,15,18,4,70,0,1
SN,AH,sutra,1909,35,56,47,2,3,44,70,14,17,4,72,0,1
SN,AH,sutra,1910,36,60,48,2,4,45,77,14,16,4,74,0,1
SN,AH,sutra,1911,36,61,48,2,4,47,78,14,17,4,71,0,1
SN,AH,sutra,1912,35,60,49,3,4,48,80,14,18,4,69,0,1
SN,AH,sutra,1913,35,61,48,3,4,47,84,14,17,4,69,0,1
SN,AH,sutra,1914,34,59,49,3,4,47,83,14,17,4,69,0,1
SN,AH,sutra,1915,33,59,49,4,4,48,83,14,18,4,69,0,1
SN,AH,sutra,1916,34,60,47,4,4,49,82,13,19,3,67,0,1
SN,AH,sutra,1917,34,60,46,4,4,49,83,13,20,3,68,0,1
SN,AH,sutra,1918,35,59,46,4,4,48,83,11,20,2,67,0,1
SN,AH,sutra,1919,35,59,45,4,4,48,83,11,20,2,68,0,1
SN,AH,sutra,1920,36,60,42,4,4,48,84,11,18,2,68,0,1
SN,AH,sutra,1921,35,60,41,5,4,47,85,11,18,2,69,0,1
SN,AH,sutra,1922,36,60,40,5,4,48,83,10,18,1,67,0,1
SN,AH,sutra,1923,36,60,40,5,4,49,83,11,18,1,65,0,1
SN,AH,sutra,1924,37,61,37,5,4,48,83,11,18,1,65,0,1
SN,AH,sutra,1925,37,61,37,5,4,47,83,11,18,1,66,0,1
SN,AH,sutra,1926,38,62,37,5,3,46,81,12,17,1,66,0,1
SN,AH,sutra,1927,38,62,38,5,3,46,79,12,18,1,66,0,1
SN,AH,sutra,1928,38,62,38,5,3,47,77,12,18,1,67,0,1
SN,AH,sutra,1929,38,62,38,5,3,49,76,11,18,1,67,0,1
SN,AH,sutra,1930,37,60,39,5,3,50,78,11,19,1,67,0,1
SN,AH,sutra,1931,37,62,39,5,3,48,79,10,19,1,67,0,1
SN,AH,sutra,1932,37,61,41,5,1,49,78,10,19,1,64,0,1
SN,AH,sutra,1933,38,61,42,4,1,50,78,10,19,1,63,0,1
SN,AH,sutra,1934,39,61,42,4,1,51,78,11,19,1,65,0,1
SN,AH,sutra,1935,40,62,41,4,1,51,77,13,19,1,64,0,0
SN,AH,sutra,1936,40,63,40,4,2,48,77,13,19,0,58,0,0
SN,AH,sutra,1937,40,63,41,4,2,48,75,13,20,0,58,0,0
SN,AH,sutra,1938,39,64,39,5,2,47,71,13,21,0,55,0,0
SN,AH,sutra,1939,39,64,39,5,2,48,72,11,22,0,54,0,0
SN,AH,sutra,1940,39,62,36,5,2,46,69,11,22,0,56,0,0
SN,AH,sutra,1941,39,63,35,5,2,46,70,11,21,0,56,0,0
SN,AH,sutra,1942,39,62,35,5,2,45,71,11,22,0,56,0,0
SN,AH,sutra,1943,40,63,33,4,2,45,72,11,21,0,57,0,0
SN,AH,sutra,1944,40,62,31,4,2,46,73,11,20,0,59,0,0
SN,AH,sutra,1945,40,63,32,4,2,45,72,11,20,0,59,0,0
SN,AH,sutra,1946,40,63,33,4,2,46,71,11,19,0,59,0,0
SN,AH,sutra,1947,40,62,35,4,2,46,69,12,19,0,59,0,0
SN,AH,sutra,1948,40,63,35,4,2,49,73,12,19,0,59,0,0
SN,AH,sutra,1949,40,63,35,4,2,49,73,13,19,0,58,0,0
SN,AH,sutra,1950,40,64,34,4,2,50,71,13,19,0,59,0,0
SN,AH,sutra,1951,40,63,35,4,2,50,71,13,19,0,59,0,0
SN,AH,sutra,1952,40,63,37,4,2,49,69,14,19,0,59,0,0
SN,AH,sutra,1953,40,63,39,4,2,48,67,15,18,0,60,0,0
SN,AH,sutra,1954,40,64,37,4,2,46,66,16,18,1,62,0,0
SN,AH,sutra,1955,40,63,37,4,2,47,66,17,18,1,61,0,0
SN,AH,sutra,1956,40,62,37,4,2,47,68,18,17,1,60,0,0
SN,AH,sutra,1957,40,62,36,4,2,45,70,18,18,1,60,0,0
SN,AH,sutra,1958,39,61,36,4,3,46,72,18,19,1,59,0,0
SN,AH,sutra,1959,39,61,36,4,3,45,73,19,19,1,58,0,0
SN,AH,sutra,1960,38,58,34,5,2,43,66,19,18,1,56,0,0
SN,AH,sutra,1961,38,57,34,5,2,42,65,19,17,1,58,0,0
SN,AH,sutra,1962,38,56,34,4,2,42,65,19,17,1,60,0,0
SN,AH,sutra,1963,38,55,35,4,2,42,61,20,17,1,61,0,0
SN,AH,sutra,1964,39,58,35,4,2,39,59,19,17,1,58,0,0
SN,AH,sutra,1965,40,57,35,3,2,38,59,19,16,1,59,0,0
SN,AH,sutra,1966,39,56,38,3,2,38,60,19,15,1,58,0,0
SN,AH,sutra,1967,39,56,38,3,2,37,59,20,14,1,58,0,0
SN,AH,sutra,1968,38,55,39,3,2,38,59,20,15,1,59,0,0
SN,AH,sutra,1969,38,56,40,3,2,39,57,20,15,1,58,0,0
SN,AH,sutra,1970,38,56,41,3,2,38,57,19,15,1,59,0,0
SN,AH,sutra,1971,39,55,41,2,2,38,57,19,15,1,60,0,0
SN,AH,sutra,1972,38,54,43,2,2,39,59,18,15,2,62,0,0
SN,AH,sutra,1973,37,53,42,2,2,38,59,17,15,2,61,0,1
SN,AH,sutra,1974,37,52,41,2,2,41,59,17,16,2,61,0,1
SN,AH,sutra,1975,37,53,41,2,2,43,61,17,16,2,58,0,1
SN,AH,sutra,1976,37,52,41,2,2,43,60,16,15,2,57,0,1
SN,AH,sutra,1977,36,52,40,2,2,43,65,16,15,3,61,0,1
SN,AH,sutra,1978,36,54,40,2,2,42,64,16,15,3,61,0,1
SN,AH,sutra,1979,35,54,40,2,2,42,66,17,15,3,61,0,1
SN,AH,sutra,1980,36,55,38,2,2,40,64,18,14,3,63,0,1
SN,AH,sutra,1981,36,54,37,2,2,41,65,18,15,3,62,0,1
SN,AH,sutra,1982,37,54,36,2,2,39,65,18,14,3,63,0,1
SN,AH,sutra,1983,37,54,35,2,2,38,66,18,14,3,64,0,1
SN,AH,sutra,1984,37,55,36,2,2,38,65,17,14,3,64,0,1
SN,AH,sutra,1985,37,55,36,2,2,37,67,15,14,3,65,0,1
SN,AH,sutra,1986,38,55,34,2,1,37,67,14,13,3,67,0,1
SN,AH,sutra,1987,37,54,36,2,1,36,68,15,14,3,67,0,1
SN,AH,sutra,1988,38,53,36,1,1,38,68,15,12,3,68,0,1
SN,AH,sutra,1989,37,53,36,2,1,37,67,16,11,3,70,0,1
SN,AH,sutra,1990,37,53,37,2,1,37,67,16,11,3,69,0,1
SN,AH,sutra,1991,37,53,36,2,1,37,66,16,12,3,70,0,1
SN,AH,sutra,1992,37,53,38,2,1,37,64,17,12,3,69,0,1
SN,AH,sutra,1993,36,53,40,2,1,37,65,19,12,4,69,0,1
SN,AH,sutra,1994,36,55,41,2,1,35,65,19,12,4,68,0,1
SN,AH,sutra,1995,36,54,40,2,1,35,65,19,13,4,69,0,1
SN,AH,sutra,1996,36,54,39,2,1,34,65,19,13,4,71,0,1
SN,AH,sutra,1997,35,54,38,3,1,34,67,18,13,4,71,0,1
SN,AH,sutra,1998,34,53,37,4,1,31,64,18,13,4,71,0,1
SN,AH,sutra,1999,34,54,36,4,1,33,62,18,13,4,71,0,1
SN,AH,sutra,2000,34,53,36,4,1,31,62,19,13,4,73,0,1
SN,AH,sutra,2001,34,53,36,4,1,31,61,19,13,4,74,0,1
SN,AH,sutra,2002,35,53,34,4,1,32,61,18,13,4,73,0,1
SN,AH,sutra,2003,35,53,32,4,1,32,62,17,13,4,75,0,1
SN,AH,sutra,2004,36,52,30,4,1,32,61,16,14,3,74,0,1
SN,AH,sutra,2005,36,52,30,4,1,32,60,16,14,3,75,0,1
SN,AH,sutra,2006,36,52,30,4,1,33,59,16,14,3,75,0,1
SN,AH,sutra,2007,36,54,32,4,1,33,59,17,15,3,77,0,1
SN,AH,sutra,2008,37,57,31,4,0,32,56,17,14,3,78,0,1
SN,AH,sutra,2009,36,56,33,4,1,35,55,17,14,3,77,0,1
SN,AH,sutra,2010,37,56,32,3,1,35,56,17,14,3,77,0,1
SN,AH,sutra,2011,36,55,32,3,1,35,60,17,16,3,75,0,1
SN,AH,sutra,2012,37,57,31,3,1,35,58,17,15,3,74,0,1
SN,AH,sutra,2013,36,57,33,3,1,36,59,16,16,3,73,0,1
SN,AH,sutra,2014,36,55,32,3,1,39,60,16,15,3,73,0,1
SN,AH,sutra,2015,35,54,34,3,2,40,62,16,15,3,71,0,1
SN,AH,sutra,2016,36,55,31,3,2,39,61,16,15,3,72,0,1
SN,AH,sutra,2017,36,55,31,3,2,39,61,15,15,3,73,0,1
SN,AH,sutra,2018,37,56,30,3,2,40,60,15,14,3,71,0,1
SN,AH,sutra,2019,36,54,30,3,2,41,61,15,16,3,72,0,1
SN,AH,sutra,2020,35,54,31,4,2,43,60,15,16,3,70,0,1
SN,AH,sutra,2021,34,55,33,4,2,43,62,15,17,3,67,0,1
SN,AH,sutra,2022,35,55,31,4,2,41,61,15,17,2,67,0,1
SN,AH,sutra,2023,36,56,31,4,2,43,62,15,18,2,67,0,0
SN,AH,sutra,2024,36,58,32,4,2,42,60,15,17,2,66,0,0
SN,AH,sutra,2025,35,56,33,4,2,41,59,16,18,2,68,0,0
SN,AH,sutra,2026,35,57,34,4,2,41,60,16,20,2,68,0,0
SN,AH,sutra,2027,36,57,34,4,2,41,57,16,19,1,64,0,0
SN,AH,sutra,2028,35,55,34,5,2,41,60,16,19,1,63,0,0
SN,AH,sutra,2029,35,55,34,5,2,40,62,15,19,1,63,0,0
SN,AH,sutra,2030,35,54,35,5,2,41,62,14,19,1,63,0,0
SN,AH,sutra,2031,35,55,36,5,2,40,62,14,18,1,63,0,0
SN,AH,sutra,2032,35,55,35,5,2,39,62,14,18,1,65,0,0
SN,AH,sutra,2033,35,55,36,5,2,39,63,14,18,1,63,0,0
SN,AH,sutra,2034,35,55,35,5,2,38,64,14,18,1,64,0,0
SN,AH,sutra,2035,34,55,35,6,2,38,63,14,18,1,65,0,0
SN,AH,sutra,2036,34,57,35,6,2,39,61,14,18,1,64,0,0
SN,AH,sutra,2037,35,59,33,6,2,39,61,13,17,1,63,0,0
SN,AH,sutra,2038,35,59,33,6,2,38,61,13,17,1,64,0,0
SN,AH,sutra,2039,36,59,32,5,2,39,61,13,17,1,64,0,0
SN,AH,sutra,2040,36,61,32,5,2,39,59,13,18,1,63,0,0
SN,AH,sutra,2041,36,59,32,5,2,41,58,14,17,1,64,0,0
SN,AH,sutra,2042,36,59,31,5,2,42,60,13,16,1,64,0,0
SN,AH,sutra,2043,37,58,30,5,2,43,59,11,16,0,63,0,0
SN,AH,sutra,2044,37,57,29,5,2,45,58,11,16,0,64,0,0
SN,AH,sutra,2045,37,57,29,5,2,47,60,11,16,0,62,0,0
SN,AH,sutra,2046,36,57,29,6,2,49,62,11,17,0,59,0,0
SN,AH,sutra,2047,36,57,28,5,3,52,61,11,18,0,60,0,0
SN,AH,sutra,2048,37,57,28,4,3,52,61,10,18,0,61,0,0
SN,AH,sutra,2049,37,56,29,4,3,51,62,10,18,0,61,0,0
SN,AH,sutra,2050,37,56,29,4,3,53,62,9,18,0,60,0,0
SN,AH,sutra,2051,37,56,28,4,3,54,62,9,19,0,59,0,0
SN,AH,sutra,2052,37,57,29,4,3,53,62,9,19,0,58,0,0
SN,AH,sutra,2053,36,57,30,4,3,53,63,10,21,0,56,0,0
SN,AH,sutra,2054,35,57,31,5,3,53,63,10,21,0,55,0,0
SN,AH,sutra,2055,34,58,31,5,3,53,64,12,21,1,56,0,0
SN,AH,sutra,2056,34,58,32,5,3,52,64,11,21,1,57,0,0
SN,AH,sutra,2057,33,57,31,5,3,53,63,11,19,2,58,0,0
SN,AH,sutra,2058,32,55,32,6,3,55,64,11,19,2,56,0,0
SN,AH,sutra,2059,33,55,30,6,2,53,65,11,19,2,57,0,0
SN,AH,sutra,2060,33,55,30,6,2,53,64,11,20,2,57,0,0
SN,AH,sutra,2061,34,56,31,6,2,54,59,11,18,2,58,0,0
SN,AH,sutra,2062,33,55,32,7,2,53,60,11,18,2,58,0,0
SN,AH,sutra,2063,33,55,29,8,2,53,60,11,17,2,59,0,0
SN,AH,sutra,2064,33,55,29,8,2,50,59,12,18,2,61,0,0
SN,AH,sutra,2065,33,55,30,8,1,50,57,12,20,2,61,0,0
SN,AH,sutra,2066,33,55,30,8,1,50,57,12,20,2,61,0,0
SN,AH,sutra,2067,33,55,30,8,1,51,56,12,21,2,60,0,0
SN,AH,sutra,2068,33,55,29,8,1,49,57,13,21,2,61,0,0
SN,AH,sutra,2069,34,56,29,8,1,47,57,14,19,2,60,0,0
SN,AH,sutra,2070,35,56,27,7,1,45,58,14,20,2,62,0,0
SN,AH,sutra,2071,36,56,25,7,1,46,56,14,19,2,63,0,0
SN,AH,sutra,2072,36,56,25,7,1,46,56,15,19,2,62,0,0
SN,AH,sutra,2073,36,57,27,7,1,47,58,16,18,2,64,0,0
SN,AH,sutra,2074,36,56,26,7,1,45,59,17,18,2,66,0,0
SN,AH,sutra,2075,36,56,26,7,1,48,58,16,19,2,64,0,0
SN,AH,sutra,2076,36,55,26,7,1,50,57,17,17,2,65,0,0
SN,AH,sutra,2077,35,55,28,7,1,50,58,17,18,2,64,0,0
SN,AH,sutra,2078,36,56,28,6,1,50,56,17,18,2,65,0,0
SN,AH,sutra,2079,36,57,28,6,1,49,52,20,18,3,68,0,0
SN,AH,sutra,2080,36,58,28,6,1,49,52,20,19,3,66,0,0
SN,AH,sutra,2081,35,57,28,6,1,53,52,21,19,4,67,0,0
SN,AH,sutra,2082,35,57,29,6,1,53,52,22,19,4,65,0,0
SN,AH,sutra,2083,35,57,28,6,1,52,52,22,19,4,67,0,0
SN,AH,sutra,2084,35,57,29,6,1,52,52,22,20,4,65,0,0
SN,AH,sutra,2085,35,56,31,5,1,52,54,22,21,4,64,0,0
SN,AH,sutra,2086,35,54,32,5,1,51,55,22,21,4,65,0,0
SN,AH,sutra,2087,34,52,34,5,1,51,58,22,21,4,65,0,0
SN,AH,sutra,2088,34,53,34,5,1,50,58,22,22,4,64,0,0
SN,AH,sutra,2089,34,53,34,5,1,50,59,22,22,4,63,0,0
SN,AH,sutra,2090,34,51,34,5,1,51,59,23,21,4,64,0,0
SN,AH,sutra,2091,34,52,34,5,1,49,60,22,21,4,65,0,0
SN,AH,sutra,2092,34,53,33,5,1,48,59,23,21,4,66,0,0
SN,AH,sutra,2093,33,52,34,5,2,47,59,24,21,4,68,0,0
SN,AH,sutra,2094,33,53,34,5,2,46,61,24,21,4,66,0,0
SN,AH,sutra,2095,33,53,34,5,2,44,60,24,21,4,67,0,0
SN,AH,sutra,2096,34,53,35,4,2,43,59,24,20,4,67,0,0
SN,AH,sutra,2097,34,53,35,4,1,42,61,24,19,4,67,0,0
SN,AH,sutra,2098,33,53,34,5,1,42,61,25,20,4,66,0,0
SN,AH,sutra,2099,32,53,34,5,1,42,60,27,20,5,70,0,0
SN,AH,sutra,2100,32,54,34,5,1,40,61,27,20,5,70,0,0
SN,AH,sutra,2101,31,53,35,5,2,40,63,27,19,5,71,0,0
SN,AH,sutra,2102,31,52,34,5,2,42,64,26,19,5,71,0,0
SN,AH,sutra,2103,31,52,34,6,2,43,62,25,17,5,72,0,0
SN,AH,sutra,2104,32,51,34,5,2,45,62,25,16,5,72,0,0
SN,AH,sutra,2105,33,50,34,5,2,44,61,23,16,4,72,0,0
SN,AH,sutra,2106,32,50,34,6,2,46,60,23,16,4,71,0,0
SN,AH,sutra,2107,33,50,33,6,2,45,59,22,16,3,70,0,0
SN,AH,sutra,2108,34,50,32,5,2,43,60,22,16,3,72,0,0
SN,AH,sutra,2109,34,51,32,5,2,44,58,22,16,3,72,0,0
SN,AH,sutra,2110,34,51,32,5,2,45,57,22,15,3,73,0,0
SN,AH,sutra,2111,34,51,32,5,2,43,58,23,15,3,73,0,0
SN,AH,sutra,2112,35,51,32,4,2,43,60,23,15,3,71,0,0
SN,AH,sutra,2113,36,51,33,3,2,41,60,23,15,3,72,0,0
SN,AH,sutra,2114,36,51,33,3,2,41,62,22,14,3,72,0,0
SN,AH,sutra,2115,36,51,32,3,3,40,63,23,12,3,73,0,0
SN,AH,sutra,2116,36,51,32,3,3,40,63,23,12,3,73,0,0
SN,AH,sutra,2117,35,50,35,3,3,40,63,24,12,3,73,0,0
SN,AH,sutra,2118,35,49,35,3,3,42,62,24,12,3,73,0,0
SN,AH,sutra,2119,35,49,34,3,3,42,63,24,12,3,73,0,0
SN,AH,sutra,2120,35,50,34,3,3,42,64,24,11,3,72,0,0
SN,AH,sutra,2121,35,49,34,3,3,42,64,24,11,3,73,0,0
SN,AH,sutra,2122,35,49,36,3,3,42,63,23,12,3,72,0,0
SN,AH,sutra,2123,35,48,35,3,3,39,61,22,13,3,71,0,0
SN,AH,sutra,2124,35,49,36,3,3,39,60,21,13,3,71,0,0
SN,AH,sutra,2125,35,51,35,3,3,36,61,23,11,4,74,0,0
SN,AH,sutra,2126,35,52,34,3,3,35,62,22,11,4,75,0,0
SN,AH,sutra,2127,35,52,32,3,3,36,59,23,10,4,76,1,0
SN,AH,sutra,2128,35,51,32,3,3,38,59,23,10,4,75,1,0
SN,AH,sutra,2129,36,50,33,3,3,38,62,20,11,3,72,1,0
SN,AH,sutra,2130,36,50,33,3,3,39,61,20,11,3,72,1,0
SN,AH,sutra,2131,36,50,33,3,3,37,61,20,11,2,72,1,0
SN,AH,sutra,2132,36,50,32,3,3,37,61,20,11,2,73,1,0
SN,AH,sutra,2133,36,51,32,3,3,37,59,22,11,2,72,1,0
SN,AH,sutra,2134,36,51,31,3,3,37,61,22,10,2,72,1,0
SN,AH,sutra,2135,37,51,29,3,3,41,59,22,9,2,70,1,0
SN,AH,sutra,2136,36,52,29,4,3,41,58,22,9,2,70,1,0
SN,AH,sutra,2137,37,52,26,4,3,42,56,23,8,2,71,1,0
SN,AH,sutra,2138,36,50,27,5,3,43,56,23,7,2,72,1,0
SN,AH,sutra,2139,36,50,27,5,3,42,56,22,7,2,74,1,0
SN,AH,sutra,2140,36,51,26,5,3,41,57,21,8,2,74,1,0
SN,AH,sutra,2141,36,51,27,5,3,42,56,21,8,2,73,1,0
SN,AH,sutra,2142,36,50,29,5,3,43,55,21,8,2,72,1,0
SN,AH,sutra,2143,36,50,28,5,2,43,59,20,9,2,70,1,0
SN,AH,sutra,2144,36,49,29,5,2,43,57,20,9,2,72,1,0
SN,AH,sutra,2145,36,50,30,5,2,44,56,20,8,2,71,1,0
SN,AH,sutra,2146,36,51,29,5,2,44,55,20,8,2,72,1,0
SN,AH,sutra,2147,36,51,29,6,2,44,54,20,9,2,71,1,0
SN,AH,sutra,2148,36,50,30,6,2,46,54,19,9,2,72,1,0
SN,AH,sutra,2149,36,49,32,6,2,47,56,17,10,1,70,1,0
SN,AH,sutra,2150,36,48,32,6,2,49,58,17,10,1,69,1,0
SN,AH,sutra,2151,36,50,36,6,1,54,60,19,11,1,71,1,1
SN,AH,sutra,2152,35,51,36,7,1,53,61,19,12,1,71,1,1
SN,AH,sutra,2153,35,51,36,6,1,55,62,19,14,2,73,1,1
SN,AH,sutra,2154,35,52,36,6,1,54,61,20,14,2,73,1,1
SN,AH,sutra,2155,35,53,37,6,1,55,61,19,15,2,70,1,1
SN,AH,sutra,2156,36,54,36,5,1,54,63,19,15,2,69,1,1
SN,AH,sutra,2157,35,52,38,5,1,56,65,20,15,2,67,1,1
SN,AH,sutra,2158,34,52,40,5,1,57,65,20,15,2,67,1,1
SN,AH,sutra,2159,34,52,40,5,1,55,67,19,15,2,68,1,1
SN,AH,sutra,2160,34,52,40,5,1,54,68,19,15,2,68,1,1
SN,AH,sutra,2161,34,52,40,5,1,55,67,18,15,2,69,1,1
SN,AH,sutra,2162,33,52,40,6,1,55,66,19,15,2,69,1,1
SN,AH,sutra,2163,32,52,41,6,1,56,69,20,15,3,68,1,1
SN,AH,sutra,2164,31,52,42,7,1,57,68,20,15,3,67,1,1
SN,AH,sutra,2165,31,53,40,8,0,58,67,19,16,3,66,1,1
SN,AH,sutra,2166,31,53,40,8,0,57,67,20,17,3,65,1,1
SN,AH,sutra,2167,31,54,40,8,0,56,68,20,18,4,65,1,1
SN,AH,sutra,2168,31,55,40,8,0,54,68,20,19,4,65,1,1
SN,AH,sutra,2169,30,54,42,8,0,54,68,20,20,4,66,1,1
SN,AH,sutra,2170,30,53,43,8,0,56,66,20,21,4,65,1,1
SN,AH,sutra,2171,29,53,43,8,0,56,66,21,23,4,67,2,1
SN,AH,sutra,2172,29,53,42,8,0,57,67,21,22,4,67,2,1
SN,AH,sutra,2173,29,53,41,8,0,59,67,21,21,4,67,2,1
