Text_Type,Book,Chapter,Window,GLL,GLG,LGG,LLL,G,GGG,LGL,LLG,GGL,L,LG,LL,GG
SN,AH,sutra,733,7,33,18,1,19,24,36,6,20,2,0,0,0
SN,AH,sutra,734,7,32,18,1,19,26,36,6,19,2,0,0,0
SN,AH,sutra,735,8,33,19,1,19,24,35,6,19,2,0,0,0
SN,AH,sutra,736,9,35,21,1,18,24,35,6,17,2,0,0,0
SN,AH,sutra,737,9,36,20,1,18,25,34,6,17,2,0,0,0
SN,AH,sutra,738,9,36,21,1,18,28,34,7,17,2,0,0,0
SN,AH,sutra,739,8,37,20,1,19,29,33,8,17,1,0,0,0
SN,AH,sutra,740,8,37,20,1,19,27,33,8,19,1,0,0,0
SN,AH,sutra,741,8,37,20,1,19,28,33,7,19,1,0,0,0
SN,AH,sutra,742,9,36,21,1,18,28,33,7,21,1,0,0,0
SN,AH,sutra,743,7,37,20,1,18,28,34,6,23,1,0,0,0
SN,AH,sutra,744,7,36,20,1,18,28,35,6,23,1,0,0,0
SN,AH,sutra,745,7,38,21,1,18,28,35,6,20,1,0,0,0
SN,AH,sutra,746,6,43,22,1,17,29,36,6,21,2,0,0,0
SN,AH,sutra,747,6,42,23,1,17,30,36,5,21,2,0,0,0
SN,AH,sutra,748,7,44,24,1,16,31,36,4,20,2,0,0,0
SN,AH,sutra,749,7,43,25,1,16,31,35,4,21,2,0,0,0
SN,AH,sutra,750,7,45,25,1,16,34,34,5,24,2,0,0,0
SN,AH,sutra,751,7,43,22,1,17,35,35,5,24,2,0,0,0
SN,AH,sutra,752,7,42,24,1,16,36,34,6,25,2,0,0,0
SN,AH,sutra,753,7,40,23,0,17,37,35,6,24,2,0,0,0
SN,AH,sutra,754,7,40,23,0,17,39,33,6,24,2,0,0,0
SN,AH,sutra,755,7,39,21,0,18,40,32,6,24,2,0,0,0
SN,AH,sutra,756,8,37,21,0,19,40,31,7,25,1,0,0,0
SN,AH,sutra,757,6,33,19,0,20,42,28,7,23,1,0,0,0
SN,AH,sutra,758,6,35,20,0,20,43,27,9,26,1,0,0,0
SN,AH,sutra,759,7,35,20,0,20,41,27,10,26,1,0,0,0
SN,AH,sutra,760,6,36,21,0,19,42,26,10,28,1,0,0,0
SN,AH,sutra,761,5,34,19,0,20,42,26,11,29,1,0,0,0
SN,AH,sutra,762,6,33,19,0,20,41,26,12,29,1,0,0,0
SN,AH,sutra,763,6,32,18,0,19,38,26,12,29,2,0,0,0
SN,AH,sutra,764,6,33,20,1,18,39,25,11,29,2,0,0,0
SN,AH,sutra,765,6,33,21,1,18,40,25,11,27,2,0,0,0
SN,AH,sutra,766,6,33,22,1,18,37,25,12,28,2,0,0,0
SN,AH,sutra,767,5,32,20,1,19,39,25,13,26,2,0,0,0
SN,AH,sutra,768,5,32,21,1,19,41,24,13,24,2,0,0,0
SN,AH,sutra,769,5,32,21,1,19,40,24,14,24,2,0,0,0
SN,AH,sutra,770,5,31,20,1,19,40,24,14,26,2,0,0,0
SN,AH,sutra,771,5,26,19,1,20,40,23,14,25,1,0,0,0
SN,AH,sutra,772,6,28,19,1,19,43,22,15,24,1,1,0,0
SN,AH,sutra,773,5,25,19,1,20,42,22,16,25,1,1,0,0
SN,AH,sutra,774,5,26,20,1,19,45,23,16,24,1,2,0,0
SN,AH,sutra,775,4,24,19,1,19,43,23,16,22,1,2,0,0
SN,AH,sutra,776,4,25,19,1,19,42,24,16,21,1,2,0,0
SN,AH,sutra,777,4,26,17,1,20,40,26,15,20,1,2,0,0
SN,AH,sutra,778,5,26,17,1,20,40,26,15,19,1,2,0,0
SN,AH,sutra,779,5,28,17,1,20,39,26,15,18,1,2,0,0
SN,AH,sutra,780,6,28,17,1,19,40,26,16,20,1,3,0,0
SN,AH,sutra,781,5,29,16,1,19,40,26,16,21,1,3,0,0
SN,AH,sutra,782,6,31,16,1,19,38,26,15,21,1,3,0,0
SN,AH,sutra,783,7,31,15,1,19,36,25,13,18,1,3,0,0
SN,AH,sutra,784,6,29,15,1,19,36,27,13,19,1,3,0,0
SN,AH,sutra,785,6,26,13,1,20,36,29,13,19,1,3,0,0
SN,AH,sutra,786,7,25,14,1,20,35,29,13,19,1,3,0,0
SN,AH,sutra,787,6,26,14,1,20,34,30,13,19,1,3,0,0
SN,AH,sutra,788,6,28,15,1,21,31,30,13,19,0,3,0,0
SN,AH,sutra,789,6,28,13,0,22,29,32,14,18,0,3,0,0
SN,AH,sutra,790,6,28,12,0,22,29,32,15,18,0,3,0,0
SN,AH,sutra,791,6,28,11,0,22,31,32,15,17,0,3,0,0
SN,AH,sutra,792,6,28,12,0,22,29,32,15,18,0,3,0,0
SN,AH,sutra,793,6,27,12,0,22,28,33,15,19,0,3,0,0
SN,AH,sutra,794,6,27,11,0,22,28,32,15,21,0,3,0,0
SN,AH,sutra,795,7,26,12,0,22,28,32,16,19,0,3,0,0
SN,AH,sutra,796,8,27,13,0,21,28,31,17,19,0,3,0,0
SN,AH,sutra,797,8,25,13,0,22,24,34,16,18,0,2,0,0
SN,AH,sutra,798,9,25,12,0,22,25,34,16,17,0,2,0,0
SN,AH,sutra,799,9,24,12,0,23,21,35,15,17,0,1,0,0
SN,AH,sutra,800,10,23,12,0,23,20,36,15,17,0,1,0,0
SN,AH,sutra,801,11,22,13,0,23,19,36,15,17,0,1,0,0
SN,AH,sutra,802,14,22,14,0,23,21,36,16,18,0,1,0,0
SN,AH,sutra,803,13,24,15,0,23,19,36,16,18,0,1,0,0
SN,AH,sutra,804,13,25,17,1,22,18,35,17,18,0,1,0,0
SN,AH,sutra,805,12,26,17,1,23,16,35,17,15,0,0,0,0
SN,AH,sutra,806,12,26,17,1,23,17,36,16,14,0,0,0,0
SN,AH,sutra,807,11,24,19,1,23,16,37,16,15,0,0,0,0
SN,AH,sutra,808,11,22,20,1,23,16,38,16,15,0,0,0,0
SN,AH,sutra,809,11,23,20,1,23,18,36,15,15,0,0,0,0
SN,AH,sutra,810,13,27,22,1,23,20,37,20,15,0,0,0,0
SN,AH,sutra,811,12,27,22,1,23,21,37,19,16,0,0,0,0
SN,AH,sutra,812,12,29,23,1,23,24,37,19,18,0,0,0,0
SN,AH,sutra,813,13,27,22,1,23,25,39,18,18,0,0,0,0
SN,AH,sutra,814,13,27,22,1,23,26,38,18,18,0,0,0,0
SN,AH,sutra,815,14,26,22,1,23,26,38,17,19,0,0,0,0
SN,AH,sutra,816,14,26,22,1,23,25,39,17,19,0,0,0,0
SN,AH,sutra,817,15,26,22,1,23,24,39,18,18,0,0,0,0
SN,AH,sutra,818,15,26,21,1,23,25,38,18,19,0,0,0,0
SN,AH,sutra,819,16,26,22,1,23,25,39,17,17,0,0,0,0
SN,AH,sutra,820,15,27,22,1,23,25,39,16,18,0,0,0,0
SN,AH,sutra,821,15,26,22,1,24,23,40,15,18,0,0,0,0
SN,AH,sutra,822,14,27,21,1,24,24,38,16,19,0,0,0,0
SN,AH,sutra,823,13,28,20,1,24,25,38,15,20,0,0,0,0
SN,AH,sutra,824,13,29,19,1,24,26,37,15,20,0,0,0,0
SN,AH,sutra,825,13,30,20,1,24,27,36,14,19,0,0,0,0
SN,AH,sutra,826,12,31,20,2,23,29,35,14,20,0,0,0,0
SN,AH,sutra,827,10,29,19,2,23,29,34,13,19,0,0,0,0
SN,AH,sutra,828,10,26,19,2,23,31,34,13,20,0,0,0,0
SN,AH,sutra,829,10,24,17,1,24,33,35,12,20,0,0,0,0
SN,AH,sutra,830,12,23,17,1,24,33,35,11,20,0,0,0,0
SN,AH,sutra,831,12,22,17,1,24,34,35,12,19,0,0,0,0
SN,AH,sutra,832,12,25,15,1,23,37,33,12,20,0,0,0,0
SN,AH,sutra,833,11,25,15,1,23,38,32,13,20,0,0,0,0
SN,AH,sutra,834,11,24,17,1,23,37,31,14,20,0,0,0,0
SN,AH,sutra,835,9,21,15,1,23,35,30,10,18,0,0,0,0
SN,AH,sutra,836,10,24,15,1,22,35,29,10,18,0,0,0,0
SN,AH,sutra,837,10,20,15,1,21,34,28,10,16,1,0,0,0
SN,AH,sutra,838,9,23,16,1,20,35,25,11,17,1,0,0,0
SN,AH,sutra,839,9,22,16,1,19,35,24,11,19,2,0,0,0
SN,AH,sutra,840,8,22,16,1,19,35,24,12,19,2,0,0,0
SN,AH,sutra,841,8,23,17,1,19,34,23,11,20,2,0,0,0
SN,AH,sutra,842,8,25,18,1,18,36,23,9,20,2,0,0,0
SN,AH,sutra,843,8,26,18,1,18,37,23,9,18,2,0,0,0
SN,AH,sutra,844,8,26,19,1,17,38,22,10,19,2,0,0,0
SN,AH,sutra,845,9,26,20,1,17,37,22,10,18,2,0,0,0
SN,AH,sutra,846,8,27,19,1,17,38,23,10,17,2,0,0,0
SN,AH,sutra,847,8,26,19,1,17,39,23,10,17,2,0,0,0
SN,AH,sutra,848,8,26,20,1,17,38,23,10,17,2,0,0,0
SN,AH,sutra,849,8,26,20,1,17,38,23,11,16,2,0,0,0
SN,AH,sutra,850,10,26,20,1,16,39,22,12,16,2,0,0,0
SN,AH,sutra,851,10,26,19,0,17,38,22,12,16,2,0,0,0
SN,AH,sutra,852,9,27,19,0,17,37,22,13,16,2,0,0,0
SN,AH,sutra,853,9,29,19,0,17,35,22,13,16,2,0,0,0
SN,AH,sutra,854,11,29,20,0,16,34,22,14,16,2,0,0,0
SN,AH,sutra,855,9,30,20,0,15,35,22,14,16,3,0,0,0
SN,AH,sutra,856,10,30,23,0,14,33,20,14,19,3,0,0,0
SN,AH,sutra,857,10,29,24,0,14,30,22,14,17,4,0,0,0
SN,AH,sutra,858,10,29,23,0,14,29,23,14,18,4,0,0,0
SN,AH,sutra,859,10,30,22,0,14,30,24,13,17,4,0,0,0
SN,AH,sutra,860,11,29,23,0,14,29,23,12,19,4,0,0,0
SN,AH,sutra,861,10,27,22,0,15,30,24,13,17,4,0,0,0
SN,AH,sutra,862,10,29,21,0,16,29,24,12,18,3,0,0,0
SN,AH,sutra,863,10,26,20,0,17,30,25,12,17,3,0,0,0
SN,AH,sutra,864,11,25,20,0,18,30,26,11,17,2,0,0,0
SN,AH,sutra,865,11,26,20,0,18,31,26,10,16,2,0,0,0
SN,AH,sutra,866,14,26,20,0,17,32,25,10,16,2,0,0,0
SN,AH,sutra,867,13,25,19,0,18,32,25,10,16,2,0,0,0
SN,AH,sutra,868,13,24,19,0,18,29,26,11,18,2,0,0,0
SN,AH,sutra,869,14,23,17,0,19,28,27,11,17,2,0,0,0
SN,AH,sutra,870,13,22,15,0,19,30,27,11,19,2,0,0,0
SN,AH,sutra,871,13,21,14,0,19,29,25,11,19,2,0,0,0
SN,AH,sutra,872,13,22,15,0,19,29,25,10,18,2,0,0,0
SN,AH,sutra,873,13,22,15,0,19,30,25,10,17,2,0,0,0
SN,AH,sutra,874,15,22,16,0,18,30,25,9,18,2,0,0,0
SN,AH,sutra,875,12,23,16,0,19,29,26,8,18,2,0,0,0
SN,AH,sutra,876,12,21,16,0,19,30,27,9,17,2,0,0,0
SN,AH,sutra,877,12,20,16,0,19,30,28,8,18,2,0,0,0
SN,AH,sutra,878,13,19,15,0,19,30,29,9,17,2,0,0,0
SN,AH,sutra,879,11,19,14,0,20,32,29,8,16,2,0,0,0
SN,AH,sutra,880,11,19,14,0,21,32,29,8,16,1,0,0,0
SN,AH,sutra,881,10,21,12,0,22,33,30,7,13,1,0,0,0
SN,AH,sutra,882,10,19,13,0,23,34,29,8,13,0,0,0,0
SN,AH,sutra,883,11,21,13,0,23,33,29,7,12,0,0,0,0
SN,AH,sutra,884,13,24,13,0,22,31,29,7,12,0,0,0,0
SN,AH,sutra,885,13,24,12,0,22,32,30,7,11,0,0,0,0
SN,AH,sutra,886,13,24,13,0,22,31,30,6,12,0,0,0,0
SN,AH,sutra,887,13,23,13,0,22,32,30,6,12,0,0,0,0
SN,AH,sutra,888,13,24,13,0,22,31,30,5,13,0,0,0,0
SN,AH,sutra,889,13,24,14,0,22,31,31,5,11,0,0,0,0
SN,AH,sutra,890,13,26,16,1,21,32,33,7,12,0,0,0,0
SN,AH,sutra,891,10,25,16,1,22,31,35,8,11,0,0,0,0
SN,AH,sutra,892,11,25,16,1,21,30,36,9,14,0,1,0,0
SN,AH,sutra,893,12,25,16,1,21,31,36,9,12,0,1,0,0
SN,AH,sutra,894,11,28,20,2,20,31,35,10,12,0,1,0,0
SN,AH,sutra,895,12,31,20,3,19,30,36,10,11,1,1,0,0
SN,AH,sutra,896,13,31,23,6,18,32,37,10,11,1,1,0,0
SN,AH,sutra,897,13,30,26,10,17,32,36,10,11,1,1,0,0
SN,AH,sutra,898,13,30,25,10,17,34,36,10,11,1,1,0,0
SN,AH,sutra,899,12,30,23,10,17,34,36,10,11,2,1,0,0
SN,AH,sutra,900,12,29,23,10,17,34,36,10,12,2,1,0,0
SN,AH,sutra,901,12,29,23,10,16,34,35,9,14,3,1,0,0
SN,AH,sutra,902,13,31,26,11,15,33,33,9,13,3,1,0,0
SN,AH,sutra,903,12,31,27,11,15,35,32,8,13,3,1,0,0
SN,AH,sutra,904,12,31,28,11,15,33,32,9,13,3,1,0,0
SN,AH,sutra,905,12,31,29,11,15,31,32,9,14,3,1,0,0
SN,AH,sutra,906,12,30,30,11,14,33,31,9,16,3,1,0,0
SN,AH,sutra,907,12,30,30,11,14,32,31,8,18,3,1,0,0
SN,AH,sutra,908,11,28,31,11,14,32,30,10,19,3,1,0,0
SN,AH,sutra,909,9,24,30,11,15,34,31,10,20,3,1,0,0
SN,AH,sutra,910,8,25,30,11,15,34,31,10,20,3,1,0,0
SN,AH,sutra,911,9,25,29,11,15,34,31,11,19,3,1,0,0
SN,AH,sutra,912,9,25,29,11,15,33,32,12,18,3,1,0,0
SN,AH,sutra,913,9,27,29,11,15,32,32,12,17,3,1,0,0
SN,AH,sutra,914,8,28,28,11,15,32,32,12,18,3,1,0,0
SN,AH,sutra,915,9,24,28,10,16,30,30,10,17,3,1,0,0
SN,AH,sutra,916,9,26,28,10,16,29,29,9,18,3,1,0,0
SN,AH,sutra,917,8,27,28,10,17,29,27,8,16,3,0,0,0
SN,AH,sutra,918,7,28,28,10,17,30,26,8,16,3,0,0,0
SN,AH,sutra,919,6,25,25,9,18,32,26,7,16,3,0,0,0
SN,AH,sutra,920,5,24,29,8,18,32,24,7,16,2,0,0,0
SN,AH,sutra,921,4,25,27,5,19,32,24,7,16,2,0,0,0
SN,AH,sutra,922,4,27,24,1,20,30,25,8,16,2,0,0,0
SN,AH,sutra,923,4,27,25,1,20,26,26,9,16,2,0,0,0
SN,AH,sutra,924,3,28,25,1,21,26,27,9,15,1,0,0,0
SN,AH,sutra,925,3,28,24,1,21,26,27,10,15,1,0,0,0
SN,AH,sutra,926,4,28,25,1,22,25,26,11,14,0,0,0,0
SN,AH,sutra,927,4,26,22,0,23,27,27,11,14,0,0,0,0
SN,AH,sutra,928,5,26,22,0,23,25,27,12,14,0,0,0,0
SN,AH,sutra,929,6,27,21,0,23,25,27,11,14,0,0,0,0
SN,AH,sutra,930,6,28,22,0,22,25,27,12,14,0,0,0,0
SN,AH,sutra,931,6,27,22,0,23,22,28,13,13,0,0,0,0
SN,AH,sutra,932,6,27,21,0,23,24,28,14,11,0,0,0,0
SN,AH,sutra,933,6,30,20,0,23,24,28,12,11,0,0,0,0
SN,AH,sutra,934,6,30,20,0,23,24,26,13,12,0,0,0,0
SN,AH,sutra,935,6,31,20,0,23,25,25,13,11,0,0,0,0
SN,AH,sutra,936,5,30,21,0,23,25,26,13,11,0,0,0,0
SN,AH,sutra,937,5,30,21,0,23,25,25,12,13,0,0,0,0
SN,AH,sutra,938,6,27,24,0,22,26,24,13,14,0,0,0,0
SN,AH,sutra,939,6,26,24,0,22,26,24,14,14,0,0,0,0
SN,AH,sutra,940,5,26,23,0,22,26,24,16,14,0,0,0,0
SN,AH,sutra,941,5,25,22,0,22,28,24,16,14,0,0,0,0
SN,AH,sutra,942,5,26,23,0,21,28,25,16,14,0,0,0,0
SN,AH,sutra,943,5,26,23,0,21,27,26,15,15,0,0,0,0
SN,AH,sutra,944,6,26,23,0,21,25,27,15,15,0,0,0,0
SN,AH,sutra,945,6,25,19,0,22,25,28,15,16,0,0,0,0
SN,AH,sutra,946,6,25,18,0,22,25,28,15,17,0,0,0,0
SN,AH,sutra,947,6,25,19,0,22,25,28,14,17,0,0,0,0
SN,AH,sutra,948,7,28,19,0,21,28,27,13,17,0,1,0,0
SN,AH,sutra,949,7,26,19,0,21,29,26,14,18,0,1,0,0
SN,AH,sutra,950,8,25,19,0,21,30,26,14,17,0,1,0,0
SN,AH,sutra,951,7,25,18,0,21,31,27,13,18,0,1,0,0
SN,AH,sutra,952,6,27,21,0,20,30,26,13,19,0,1,0,0
SN,AH,sutra,953,5,26,21,0,20,31,26,13,20,0,1,0,0
SN,AH,sutra,954,5,27,23,0,19,31,26,13,20,0,1,0,0
SN,AH,sutra,955,5,26,21,0,20,31,26,13,20,0,1,0,0
SN,AH,sutra,956,6,29,20,0,19,33,25,13,19,0,1,0,0
SN,AH,sutra,957,6,30,19,0,19,33,26,12,19,0,1,0,0
SN,AH,sutra,958,7,28,20,0,18,35,25,14,19,0,1,0,0
SN,AH,sutra,959,7,29,21,0,18,34,26,13,18,0,1,0,0
SN,AH,sutra,960,7,29,21,0,17,35,26,14,19,0,1,0,0
SN,AH,sutra,961,7,29,21,0,17,36,26,13,19,0,1,0,0
SN,AH,sutra,962,8,30,21,0,16,35,27,13,17,1,1,0,0
SN,AH,sutra,963,7,30,18,0,16,35,29,12,17,2,1,0,0
SN,AH,sutra,964,7,32,18,0,16,35,27,12,17,2,1,0,0
SN,AH,sutra,965,8,34,17,0,16,35,27,10,17,2,1,0,0
SN,AH,sutra,966,9,34,18,0,15,37,28,11,16,2,2,0,0
SN,AH,sutra,967,10,31,17,0,16,37,28,12,15,2,2,0,0
SN,AH,sutra,968,10,31,17,0,16,39,27,12,14,2,2,0,0
SN,AH,sutra,969,10,31,17,0,16,40,26,11,15,2,2,0,0
SN,AH,sutra,970,11,31,17,0,16,40,26,12,13,2,2,0,0
SN,AH,sutra,971,11,31,17,0,16,40,27,12,12,2,2,0,0
SN,AH,sutra,972,11,31,16,0,16,40,27,12,13,2,2,0,0
SN,AH,sutra,973,10,28,15,0,17,37,28,13,14,2,1,0,0
SN,AH,sutra,974,10,28,15,0,17,37,29,12,14,2,1,0,0
SN,AH,sutra,975,9,29,15,0,17,36,30,11,15,2,1,0,0
SN,AH,sutra,976,9,31,15,0,17,35,30,12,13,2,1,0,0
SN,AH,sutra,977,10,30,11,0,18,35,31,12,13,2,1,0,0
SN,AH,sutra,978,10,30,11,0,18,35,32,12,12,2,1,0,0
SN,AH,sutra,979,10,28,9,0,19,34,32,14,12,2,1,0,0
SN,AH,sutra,980,11,29,12,1,18,34,31,13,11,2,1,0,0
SN,AH,sutra,981,11,27,12,1,19,32,33,12,11,2,1,0,0
SN,AH,sutra,982,12,27,15,2,18,30,31,14,11,2,1,0,0
SN,AH,sutra,983,11,26,14,2,19,29,33,14,10,2,1,0,0
SN,AH,sutra,984,11,25,13,2,19,29,33,15,11,2,1,0,0
SN,AH,sutra,985,11,24,13,2,20,27,34,15,10,2,1,0,0
SN,AH,sutra,986,11,24,12,2,19,25,34,17,11,3,1,0,0
SN,AH,sutra,987,10,24,12,2,20,25,33,17,13,2,1,0,0
SN,AH,sutra,988,10,26,13,2,21,23,33,17,12,1,1,0,0
SN,AH,sutra,989,10,25,14,2,21,24,34,16,11,1,1,0,0
SN,AH,sutra,990,10,24,14,2,21,24,34,17,11,1,1,0,0
SN,AH,sutra,991,9,23,13,2,22,23,33,16,12,1,0,0,0
SN,AH,sutra,992,8,24,12,2,22,22,33,16,14,1,0,0,0
SN,AH,sutra,993,9,24,13,2,22,19,33,17,14,1,0,0,0
SN,AH,sutra,994,8,26,12,2,21,19,33,17,14,2,0,0,0
SN,AH,sutra,995,8,26,14,2,21,18,33,16,14,2,0,0,0
SN,AH,sutra,996,9,27,14,3,20,19,31,17,14,2,0,0,0
SN,AH,sutra,997,9,25,13,3,20,22,31,18,13,2,0,0,0
SN,AH,sutra,998,9,25,14,3,19,26,31,19,12,2,1,0,0
SN,AH,sutra,999,10,26,14,3,19,26,30,19,11,2,1,0,0
SN,AH,sutra,1000,12,26,15,3,18,26,28,20,12,2,1,0,0
SN,AH,sutra,1001,12,26,16,3,18,25,28,20,12,2,1,0,0
SN,AH,sutra,1002,11,26,16,3,18,26,28,21,11,2,1,0,0
SN,AH,sutra,1003,12,29,15,3,17,25,27,20,11,3,1,0,0
SN,AH,sutra,1004,11,30,15,3,17,25,27,19,12,3,1,0,0
SN,AH,sutra,1005,10,29,13,2,18,25,28,19,13,3,1,0,0
SN,AH,sutra,1006,10,29,13,2,18,25,27,19,14,3,1,0,0
SN,AH,sutra,1007,10,29,10,1,19,26,28,17,15,3,1,0,0
SN,AH,sutra,1008,11,30,10,1,19,27,27,15,15,3,1,0,0
SN,AH,sutra,1009,11,30,10,1,19,26,26,14,13,3,1,0,0
SN,AH,sutra,1010,11,29,11,2,18,26,24,15,14,3,1,0,0
SN,AH,sutra,1011,11,29,11,2,18,26,22,13,13,2,1,0,0
SN,AH,sutra,1012,12,27,12,3,17,27,21,14,12,2,1,0,0
SN,AH,sutra,1013,12,25,11,3,16,27,19,14,12,2,1,0,0
SN,AH,sutra,1014,12,24,11,4,15,26,18,16,13,2,1,0,0
SN,AH,sutra,1015,11,23,11,4,15,25,17,15,13,2,1,0,0
SN,AH,sutra,1016,11,23,12,5,14,23,16,17,13,2,1,0,0
SN,AH,sutra,1017,11,22,12,5,13,23,15,16,11,2,1,0,0
SN,AH,sutra,1018,10,21,12,6,13,26,14,18,14,2,1,0,0
SN,AH,sutra,1019,10,21,13,6,14,26,14,18,13,1,1,0,0
SN,AH,sutra,1020,10,21,11,7,14,26,15,18,13,1,1,0,0
SN,AH,sutra,1021,9,20,12,6,15,24,16,17,14,1,1,0,0
SN,AH,sutra,1022,9,22,14,6,14,21,15,17,17,1,1,0,0
SN,AH,sutra,1023,9,23,13,6,15,19,14,15,17,1,0,0,0
SN,AH,sutra,1024,8,24,14,6,14,19,13,15,20,1,0,0,0
SN,AH,sutra,1025,6,24,13,6,15,19,14,14,20,1,0,0,0
SN,AH,sutra,1026,6,22,14,6,15,20,14,14,20,1,0,0,0
SN,AH,sutra,1027,6,22,14,6,15,19,15,13,21,1,0,0,0
SN,AH,sutra,1028,5,22,14,6,16,19,15,13,22,0,0,0,0
SN,AH,sutra,1029,5,21,14,6,16,19,16,14,21,0,0,0,0
SN,AH,sutra,1030,5,21,15,6,15,20,15,15,22,0,0,0,0
SN,AH,sutra,1031,5,21,14,6,15,20,16,16,21,0,0,0,0
SN,AH,sutra,1032,5,21,14,6,15,20,16,16,21,0,0,0,0
SN,AH,sutra,1033,5,20,14,7,15,19,16,16,22,0,0,0,0
SN,AH,sutra,1034,6,21,14,7,15,20,17,17,22,0,0,0,0
SN,AH,sutra,1035,7,22,13,7,16,19,19,15,21,0,0,0,0
SN,AH,sutra,1036,7,25,15,8,16,20,19,16,21,0,0,0,0
SN,AH,sutra,1037,6,26,15,7,17,20,20,15,21,0,0,0,0
SN,AH,sutra,1038,7,26,15,7,18,22,21,16,21,0,0,0,0
SN,AH,sutra,1039,7,26,15,6,19,22,23,15,20,0,0,0,0
SN,AH,sutra,1040,7,27,17,6,19,23,24,15,20,0,0,0,0
SN,AH,sutra,1041,7,28,16,5,19,23,25,13,21,1,0,0,0
SN,AH,sutra,1042,7,31,20,5,19,23,25,13,22,1,0,0,0
SN,AH,sutra,1043,7,32,20,4,19,20,26,11,20,1,0,0,0
SN,AH,sutra,1044,8,32,19,4,18,22,27,13,20,1,1,0,0
SN,AH,sutra,1045,7,32,19,3,18,25,26,13,20,1,1,0,0
SN,AH,sutra,1046,7,32,18,3,17,24,27,14,20,2,1,0,0
SN,AH,sutra,1047,7,31,16,3,17,25,28,14,18,3,1,0,0
SN,AH,sutra,1048,7,31,16,4,16,25,29,16,19,3,2,0,0
SN,AH,sutra,1049,7,31,15,4,17,24,31,16,16,3,2,0,0
SN,AH,sutra,1050,7,31,15,4,16,26,31,16,14,4,2,0,0
SN,AH,sutra,1051,7,32,13,4,16,27,31,15,15,4,2,0,0
SN,AH,sutra,1052,7,32,13,4,16,27,30,16,15,4,2,0,0
SN,AH,sutra,1053,7,29,14,4,16,29,30,17,14,4,2,0,0
SN,AH,sutra,1054,7,30,16,4,15,31,30,17,14,4,3,0,0
SN,AH,sutra,1055,7,30,14,4,16,31,31,16,13,4,3,0,0
SN,AH,sutra,1056,6,31,14,4,16,32,31,15,13,4,3,0,0
SN,AH,sutra,1057,5,30,15,4,16,31,32,16,13,4,3,0,0
SN,AH,sutra,1058,5,30,16,3,16,31,32,16,13,4,3,0,0
SN,AH,sutra,1059,4,29,16,3,16,31,32,16,15,4,3,0,0
SN,AH,sutra,1060,3,28,17,2,16,32,32,16,16,4,3,0,0
SN,AH,sutra,1061,4,25,17,1,17,31,33,15,17,4,3,0,0
SN,AH,sutra,1062,4,25,16,1,16,31,34,15,17,5,3,0,0
SN,AH,sutra,1063,3,26,17,1,16,30,34,14,18,5,3,0,0
SN,AH,sutra,1064,3,27,17,1,16,30,33,14,18,5,3,0,0
SN,AH,sutra,1065,3,26,16,1,16,30,34,15,18,5,3,0,0
SN,AH,sutra,1066,3,25,16,1,16,31,35,15,17,5,3,0,0
SN,AH,sutra,1067,3,23,13,1,17,31,36,16,17,5,3,0,0
SN,AH,sutra,1068,3,25,13,2,16,32,35,16,17,5,3,0,0
SN,AH,sutra,1069,2,24,13,2,17,30,35,14,18,5,2,0,0
SN,AH,sutra,1070,2,23,13,2,17,28,35,16,19,5,2,0,0
SN,AH,sutra,1071,2,23,13,2,18,30,34,16,18,4,2,0,0
SN,AH,sutra,1072,2,23,15,2,19,30,34,15,17,3,2,0,0
SN,AH,sutra,1073,2,22,16,1,20,29,33,13,17,3,1,0,0
SN,AH,sutra,1074,2,21,16,1,20,30,32,13,18,3,1,0,0
SN,AH,sutra,1075,2,20,16,1,21,27,31,13,18,2,1,0,0
SN,AH,sutra,1076,3,21,16,1,21,26,31,13,17,2,1,0,0
SN,AH,sutra,1077,3,21,16,1,21,25,33,12,17,2,1,0,0
SN,AH,sutra,1078,3,22,15,1,20,25,33,11,18,3,1,0,0
SN,AH,sutra,1079,3,20,14,1,21,25,32,9,19,3,0,0,0
SN,AH,sutra,1080,4,20,15,1,20,26,32,10,18,3,0,0,0
SN,AH,sutra,1081,5,20,15,1,20,26,31,10,18,3,0,0,0
SN,AH,sutra,1082,5,22,16,2,19,27,30,10,17,3,0,0,0
SN,AH,sutra,1083,4,22,15,2,18,26,31,11,18,4,0,0,0
SN,AH,sutra,1084,5,23,16,3,17,26,30,13,16,4,0,0,0
SN,AH,sutra,1085,5,25,15,3,16,25,29,13,17,5,0,0,0
SN,AH,sutra,1086,4,25,14,3,16,27,29,14,16,5,0,0,0
SN,AH,sutra,1087,5,25,15,3,17,26,28,15,15,4,0,0,0
SN,AH,sutra,1088,5,24,15,3,17,25,28,15,17,4,0,0,0
SN,AH,sutra,1089,5,26,15,3,17,24,28,14,17,4,0,0,0
SN,AH,sutra,1090,5,27,16,3,17,24,27,13,17,4,0,0,0
SN,AH,sutra,1091,6,28,16,3,18,24,26,13,16,3,0,0,0
SN,AH,sutra,1092,7,27,15,3,18,25,26,14,15,3,0,0,0
SN,AH,sutra,1093,7,26,15,2,19,24,27,13,15,3,0,0,0
SN,AH,sutra,1094,8,27,18,2,18,24,25,14,14,3,0,0,0
SN,AH,sutra,1095,8,29,19,2,18,24,25,12,13,3,0,0,0
SN,AH,sutra,1096,8,33,20,3,17,24,25,11,13,3,1,0,0
