Text_Type,Book,Chapter,Window,GG,GLG,GGG,G,LGL,L,LLG,LGG,GLL,GGL,LLL,LL,LG,GL
SN,CS,siddi,878,0,24,25,23,32,2,9,16,5,14,0,0,0,0
SN,CS,siddi,879,0,24,26,23,31,2,8,16,6,14,0,0,0,0
SN,CS,siddi,880,0,24,26,23,31,2,8,14,6,16,0,0,0,0
SN,CS,siddi,881,0,25,27,23,31,2,8,14,6,14,0,0,0,0
SN,CS,siddi,882,0,27,28,23,31,2,7,12,6,14,0,0,0,0
SN,CS,siddi,883,0,26,30,23,31,2,7,11,6,14,0,0,0,0
SN,CS,siddi,884,0,26,30,22,31,3,7,12,6,13,0,0,0,0
SN,CS,siddi,885,0,25,30,22,31,3,7,12,6,14,0,0,0,0
SN,CS,siddi,886,0,26,30,22,31,3,6,11,7,14,0,0,0,0
SN,CS,siddi,887,0,27,31,22,30,3,5,10,6,16,0,0,0,0
SN,CS,siddi,888,0,27,29,22,29,3,6,12,6,16,0,0,0,0
SN,CS,siddi,889,0,28,30,22,29,3,5,12,6,15,0,0,0,0
SN,CS,siddi,890,0,26,30,22,29,3,5,12,6,17,0,0,0,0
SN,CS,siddi,891,0,26,31,23,28,2,5,12,6,17,0,0,0,0
SN,CS,siddi,892,0,24,33,23,28,2,6,12,5,17,0,0,0,0
SN,CS,siddi,893,0,26,34,23,28,2,6,11,5,15,0,0,0,0
SN,CS,siddi,894,0,27,33,23,28,2,6,11,5,15,0,0,0,0
SN,CS,siddi,895,0,28,32,23,28,2,5,12,5,15,0,0,0,0
SN,CS,siddi,896,0,28,31,24,27,1,6,12,5,16,0,0,0,0
SN,CS,siddi,897,0,28,32,24,27,1,7,11,5,15,0,0,0,0
SN,CS,siddi,898,0,29,30,24,28,1,6,11,5,16,0,0,0,0
SN,CS,siddi,899,0,30,29,24,29,1,6,10,5,16,0,0,0,0
SN,CS,siddi,900,0,30,30,24,29,1,7,10,5,14,0,0,0,0
SN,CS,siddi,901,0,31,31,24,28,1,7,9,5,14,0,0,0,0
SN,CS,siddi,902,0,31,33,24,28,1,7,9,4,13,0,0,0,0
SN,CS,siddi,903,0,31,34,24,27,1,8,9,3,13,0,0,0,0
SN,CS,siddi,904,0,31,35,24,27,1,8,9,2,13,0,0,0,0
SN,CS,siddi,905,0,31,36,24,27,1,8,10,2,11,0,0,0,0
SN,CS,siddi,906,0,30,35,24,28,1,8,11,2,11,0,0,0,0
SN,CS,siddi,907,0,28,36,24,28,1,8,11,2,12,0,0,0,0
SN,CS,siddi,908,0,27,37,23,28,2,9,11,2,11,0,0,0,0
SN,CS,siddi,909,0,27,37,24,28,1,10,10,2,11,0,0,0,0
SN,CS,siddi,910,0,27,38,24,28,1,10,9,2,11,0,0,0,0
SN,CS,siddi,911,0,25,38,24,29,1,12,9,1,11,0,0,0,0
SN,CS,siddi,912,0,25,39,24,29,1,12,9,1,10,0,0,0,0
SN,CS,siddi,913,0,27,41,24,29,1,11,7,1,9,0,0,0,0
SN,CS,siddi,914,0,26,41,23,29,2,12,7,1,9,0,0,0,0
SN,CS,siddi,915,0,26,40,23,29,2,13,8,1,8,0,0,0,0
SN,CS,siddi,916,0,26,41,22,29,3,13,7,1,8,0,0,0,0
SN,CS,siddi,917,0,27,41,21,30,3,13,7,2,10,0,0,1,0
SN,CS,siddi,918,0,27,41,21,31,3,13,6,2,10,0,0,1,0
SN,CS,siddi,919,0,25,41,21,31,3,14,5,3,11,0,0,1,0
SN,CS,siddi,920,0,24,42,21,31,3,14,4,3,12,0,0,1,0
SN,CS,siddi,921,0,24,42,21,31,3,13,4,3,13,0,0,1,0
SN,CS,siddi,922,0,25,41,21,32,3,12,5,3,12,0,0,1,0
SN,CS,siddi,923,0,24,41,21,31,3,12,5,5,12,0,0,1,0
SN,CS,siddi,924,0,25,40,21,30,3,12,5,5,13,0,0,1,0
SN,CS,siddi,925,0,27,38,21,31,3,11,5,5,13,0,0,1,0
SN,CS,siddi,926,0,26,36,21,32,3,11,6,5,14,0,0,1,0
SN,CS,siddi,927,0,27,34,21,32,3,10,8,5,14,0,0,1,0
SN,CS,siddi,928,0,27,32,21,33,3,10,8,5,15,0,0,1,0
SN,CS,siddi,929,0,26,31,20,33,4,11,8,5,16,0,0,1,0
SN,CS,siddi,930,0,26,31,19,34,5,11,7,5,16,0,0,1,0
SN,CS,siddi,931,0,26,32,19,33,5,11,6,6,16,0,0,1,0
SN,CS,siddi,932,0,26,30,18,34,6,11,7,7,15,0,0,1,0
SN,CS,siddi,933,0,28,28,19,34,5,11,7,7,15,0,0,1,0
SN,CS,siddi,934,0,27,27,19,34,5,11,7,7,17,0,0,1,0
SN,CS,siddi,935,0,26,27,19,34,5,10,8,7,18,0,0,1,0
SN,CS,siddi,936,0,27,28,19,33,5,8,8,7,19,0,0,1,0
SN,CS,siddi,937,0,28,26,19,33,5,8,9,7,19,0,0,1,0
SN,CS,siddi,938,0,29,25,19,33,5,8,9,7,19,0,0,1,0
SN,CS,siddi,939,0,29,25,20,34,4,7,9,7,19,0,0,1,0
SN,CS,siddi,940,0,30,26,20,34,4,7,7,7,19,0,0,1,0
SN,CS,siddi,941,0,29,24,21,35,3,8,7,7,20,0,0,1,0
SN,CS,siddi,942,0,29,22,22,34,3,7,7,6,20,0,0,0,0
SN,CS,siddi,943,0,28,23,22,33,3,7,7,6,21,0,0,0,0
SN,CS,siddi,944,0,30,22,21,33,4,7,8,5,20,0,0,0,0
SN,CS,siddi,945,0,32,21,21,33,4,7,8,5,19,0,0,0,0
SN,CS,siddi,946,0,32,21,20,33,5,8,8,5,18,0,0,0,0
SN,CS,siddi,947,0,32,20,20,32,5,8,8,5,20,0,0,0,0
SN,CS,siddi,948,0,33,20,20,32,5,8,9,3,20,0,0,0,0
SN,CS,siddi,949,0,31,23,19,32,6,8,9,3,19,0,0,0,0
SN,CS,siddi,950,0,29,23,19,32,6,8,9,3,21,0,0,0,0
SN,CS,siddi,951,0,32,24,19,31,6,8,8,2,20,0,0,0,0
SN,CS,siddi,952,0,31,27,19,31,6,8,6,2,20,0,0,0,0
SN,CS,siddi,953,0,30,27,19,31,6,8,7,3,19,0,0,0,0
SN,CS,siddi,954,0,29,27,20,31,5,8,7,3,20,0,0,0,0
SN,CS,siddi,955,0,30,26,21,30,4,8,7,3,21,0,0,0,0
SN,CS,siddi,956,0,30,26,21,30,4,8,9,2,20,0,0,0,0
SN,CS,siddi,957,0,30,26,22,29,3,9,10,1,20,0,0,0,0
SN,CS,siddi,958,0,29,27,22,30,3,8,10,1,20,0,0,0,0
SN,CS,siddi,959,0,31,27,22,30,3,7,11,1,18,0,0,0,0
SN,CS,siddi,960,0,34,27,22,30,3,7,10,1,16,0,0,0,0
SN,CS,siddi,961,0,33,25,22,30,3,9,10,1,17,0,0,0,0
SN,CS,siddi,962,0,33,25,22,30,3,9,11,1,16,0,0,0,0
SN,CS,siddi,963,0,30,25,22,31,3,9,12,1,17,0,0,0,0
SN,CS,siddi,964,0,31,24,22,31,3,9,12,1,17,0,0,0,0
SN,CS,siddi,965,0,31,25,22,31,3,9,12,1,16,0,0,0,0
SN,CS,siddi,966,0,33,25,22,30,3,8,12,1,16,0,0,0,0
SN,CS,siddi,967,0,33,24,22,30,3,9,12,1,16,0,0,0,0
SN,CS,siddi,968,0,33,24,22,30,3,9,12,2,15,0,0,0,0
SN,CS,siddi,969,0,31,26,23,30,2,9,11,2,16,0,0,0,0
SN,CS,siddi,970,0,29,25,23,30,2,10,12,3,16,0,0,0,0
SN,CS,siddi,971,0,29,24,24,30,1,9,13,3,17,0,0,0,0
SN,CS,siddi,972,0,29,26,24,30,1,9,13,3,15,0,0,0,0
SN,CS,siddi,973,0,28,26,24,30,1,10,13,3,15,0,0,0,0
SN,CS,siddi,974,0,28,25,25,30,0,10,14,3,15,0,0,0,0
SN,CS,siddi,975,0,29,26,25,29,0,10,14,3,14,0,0,0,0
SN,CS,siddi,976,0,27,27,25,29,0,11,14,3,14,0,0,0,0
SN,CS,siddi,977,0,27,25,25,29,0,11,14,3,16,0,0,0,0
SN,CS,siddi,978,0,28,25,25,29,0,10,14,2,17,0,0,0,0
SN,CS,siddi,979,0,29,26,24,30,1,9,14,2,15,0,0,0,0
SN,CS,siddi,980,0,28,27,24,31,1,9,14,2,14,0,0,0,0
SN,CS,siddi,981,0,28,27,24,31,1,10,13,2,14,0,0,0,0
SN,CS,siddi,982,0,28,28,24,31,1,10,11,3,14,0,0,0,0
SN,CS,siddi,983,0,28,27,24,30,1,11,11,4,14,0,0,0,0
SN,CS,siddi,984,0,26,27,24,30,1,11,10,5,16,0,0,0,0
SN,CS,siddi,985,0,25,26,24,30,1,12,11,5,16,0,0,0,0
SN,CS,siddi,986,0,26,29,24,30,1,10,11,5,14,0,0,0,0
SN,CS,siddi,987,0,25,31,24,30,1,10,9,5,15,0,0,0,0
SN,CS,siddi,988,0,28,30,24,29,1,10,9,5,14,0,0,0,0
SN,CS,siddi,989,0,26,31,24,28,1,10,9,5,16,0,0,0,0
SN,CS,siddi,990,0,26,30,24,28,1,9,9,5,18,0,0,0,0
SN,CS,siddi,991,0,25,30,24,28,1,9,9,5,19,0,0,0,0
SN,CS,siddi,992,0,25,33,24,28,1,8,9,5,17,0,0,0,0
SN,CS,siddi,993,0,24,33,24,28,1,9,9,5,17,0,0,0,0
SN,CS,siddi,994,0,24,32,24,28,1,9,10,5,17,0,0,0,0
SN,CS,siddi,995,0,25,33,23,28,2,8,10,4,17,0,0,0,0
SN,CS,siddi,996,0,25,34,23,28,2,9,9,4,16,0,0,0,0
SN,CS,siddi,997,0,26,32,23,28,2,9,9,4,17,0,0,0,0
SN,CS,siddi,998,0,27,32,23,28,2,8,9,4,17,0,0,0,0
SN,CS,siddi,999,0,28,32,23,28,2,8,8,4,17,0,0,0,0
SN,CS,siddi,1000,0,27,32,23,28,2,9,8,4,17,0,0,0,0
SN,CS,siddi,1001,0,27,31,23,28,2,9,8,5,17,0,0,0,0
SN,CS,siddi,1002,0,28,31,23,29,2,9,8,5,15,0,0,0,0
SN,CS,siddi,1003,0,28,32,23,28,2,10,8,5,14,0,0,0,0
SN,CS,siddi,1004,0,29,31,24,28,1,10,8,5,14,0,0,0,0
SN,CS,siddi,1005,0,30,30,24,27,1,10,8,5,15,0,0,0,0
SN,CS,siddi,1006,0,31,30,24,27,1,10,7,5,15,0,0,0,0
SN,CS,siddi,1007,0,32,29,24,27,1,9,8,5,15,0,0,0,0
SN,CS,siddi,1008,0,33,29,24,27,1,8,8,5,15,0,0,0,0
SN,CS,siddi,1009,0,34,29,24,27,1,8,8,5,14,0,0,0,0
SN,CS,siddi,1010,0,33,29,24,28,1,7,8,5,15,0,0,0,0
SN,CS,siddi,1011,0,33,28,24,28,1,7,8,6,15,0,0,0,0
SN,CS,siddi,1012,0,32,27,24,28,1,8,10,6,14,0,0,0,0
SN,CS,siddi,1013,0,31,29,24,28,1,8,9,6,14,0,0,0,0
SN,CS,siddi,1014,0,32,29,23,28,2,8,10,6,12,0,0,0,0
SN,CS,siddi,1015,0,31,29,23,28,2,9,11,7,10,0,0,0,0
SN,CS,siddi,1016,0,30,30,22,29,3,10,11,7,8,0,0,0,0
SN,CS,siddi,1017,0,30,29,22,29,3,10,12,7,8,0,0,0,0
SN,CS,siddi,1018,0,30,27,22,30,3,11,12,6,9,0,0,0,0
SN,CS,siddi,1019,0,31,27,21,30,4,11,12,6,8,0,0,0,0
SN,CS,siddi,1020,0,31,27,22,30,3,12,11,6,8,0,0,0,0
SN,CS,siddi,1021,0,31,28,22,30,3,11,11,6,8,0,0,0,0
SN,CS,siddi,1022,0,31,28,22,30,3,11,10,7,8,0,0,0,0
SN,CS,siddi,1023,0,30,29,21,30,4,12,10,7,7,0,0,0,0
SN,CS,siddi,1024,0,30,27,21,30,4,12,11,7,8,0,0,0,0
SN,CS,siddi,1025,0,31,27,20,30,5,11,11,7,8,0,0,0,0
SN,CS,siddi,1026,0,31,29,20,30,5,10,11,6,8,0,0,0,0
SN,CS,siddi,1027,0,30,29,20,29,5,10,12,7,8,0,0,0,0
SN,CS,siddi,1028,0,31,28,20,29,5,9,11,8,9,0,0,0,0
SN,CS,siddi,1029,0,30,27,20,28,5,9,12,9,10,0,0,0,0
SN,CS,siddi,1030,0,30,26,20,29,5,9,12,9,10,0,0,0,0
SN,CS,siddi,1031,0,30,26,19,29,6,9,12,9,10,0,0,0,0
SN,CS,siddi,1032,0,29,27,18,29,7,10,11,8,11,0,0,0,0
SN,CS,siddi,1033,0,27,27,18,30,7,11,12,7,11,0,0,0,0
SN,CS,siddi,1034,0,26,26,18,30,7,12,13,7,11,0,0,0,0
SN,CS,siddi,1035,0,26,27,18,30,7,12,13,7,10,0,0,0,0
SN,CS,siddi,1036,0,25,26,18,30,7,13,14,7,10,0,0,0,0
SN,CS,siddi,1037,0,25,26,18,30,7,13,13,7,11,0,0,0,0
SN,CS,siddi,1038,0,23,25,18,31,7,14,13,7,12,0,0,0,0
SN,CS,siddi,1039,0,23,25,19,31,6,14,13,7,12,0,0,0,0
SN,CS,siddi,1040,0,24,25,19,31,6,13,14,6,12,0,0,0,0
SN,CS,siddi,1041,0,26,24,20,30,5,12,14,6,13,0,0,0,0
SN,CS,siddi,1042,0,25,25,20,30,5,13,13,6,13,0,0,0,0
SN,CS,siddi,1043,0,26,26,19,29,6,11,13,6,14,0,0,0,0
SN,CS,siddi,1044,0,26,27,20,29,5,10,12,6,15,0,0,0,0
SN,CS,siddi,1045,0,25,26,20,29,5,10,12,6,17,0,0,0,0
SN,CS,siddi,1046,0,25,26,20,29,5,10,12,6,17,0,0,0,0
SN,CS,siddi,1047,0,24,26,19,29,6,11,13,5,17,0,0,0,0
SN,CS,siddi,1048,0,24,26,20,29,5,10,13,5,18,0,0,0,0
SN,CS,siddi,1049,0,24,26,20,29,5,10,13,5,18,0,0,0,0
SN,CS,siddi,1050,0,24,24,21,28,4,11,14,6,18,0,0,0,0
SN,CS,siddi,1051,0,24,23,21,28,4,11,14,7,18,0,0,0,0
SN,CS,siddi,1052,0,24,22,21,28,4,11,15,6,19,0,0,0,0
SN,CS,siddi,1053,0,22,23,20,27,4,12,15,5,22,0,1,0,0
SN,CS,siddi,1054,0,24,23,20,27,4,12,15,4,21,0,1,0,0
SN,CS,siddi,1055,0,23,23,20,26,4,14,15,4,21,0,1,0,0
SN,CS,siddi,1056,0,22,25,21,26,3,13,15,4,21,0,1,0,0
SN,CS,siddi,1057,1,22,25,21,25,2,12,16,4,20,0,1,0,0
SN,CS,siddi,1058,1,22,24,20,23,2,12,16,5,20,0,1,0,1
SN,CS,siddi,1059,1,23,27,19,22,3,11,16,4,19,0,1,0,1
SN,CS,siddi,1060,1,22,27,18,21,3,11,16,5,20,0,1,1,1
SN,CS,siddi,1061,1,24,28,17,23,3,11,16,4,22,0,1,1,2
SN,CS,siddi,1062,1,25,28,17,22,3,10,17,5,21,1,1,1,2
SN,CS,siddi,1063,1,25,27,16,21,3,9,17,8,22,1,1,1,2
SN,CS,siddi,1064,1,25,25,16,20,3,9,18,10,23,1,1,1,2
SN,CS,siddi,1065,2,25,26,15,19,3,9,16,11,24,1,1,1,2
SN,CS,siddi,1066,2,23,27,15,19,3,10,16,13,23,1,1,1,2
SN,CS,siddi,1067,2,24,24,14,19,3,9,17,14,24,1,1,1,3
SN,CS,siddi,1068,2,24,24,14,19,3,10,18,15,22,1,1,1,3
SN,CS,siddi,1069,2,24,23,13,19,3,13,18,15,21,1,1,1,3
SN,CS,siddi,1070,3,24,25,12,19,3,12,18,15,20,1,1,1,3
SN,CS,siddi,1071,3,23,24,11,18,3,12,19,17,20,2,1,1,3
SN,CS,siddi,1072,3,23,27,11,17,3,11,19,17,19,2,1,1,3
SN,CS,siddi,1073,3,22,28,11,16,3,13,18,17,19,2,1,1,3
SN,CS,siddi,1074,3,21,29,10,16,3,13,17,18,20,2,1,1,3
SN,CS,siddi,1075,3,21,29,10,16,3,12,18,17,21,2,1,1,3
SN,CS,siddi,1076,3,20,29,9,16,3,14,18,16,21,3,1,1,3
SN,CS,siddi,1077,3,20,29,8,15,4,14,18,16,22,3,1,1,3
SN,CS,siddi,1078,3,21,29,8,15,4,13,19,16,19,5,0,1,3
SN,CS,siddi,1079,3,20,29,7,14,4,13,19,17,20,6,0,1,3
SN,CS,siddi,1080,4,21,31,6,13,4,11,19,17,20,6,0,1,3
SN,CS,siddi,1081,5,20,30,5,12,4,12,19,18,20,7,0,1,3
SN,CS,siddi,1082,5,20,30,5,13,4,14,18,18,20,8,0,1,3
SN,CS,siddi,1083,5,22,30,5,14,4,13,18,17,21,8,0,2,2
SN,CS,siddi,1084,6,22,29,5,15,3,13,17,17,22,8,0,2,2
SN,CS,siddi,1085,6,23,29,5,14,3,13,16,17,22,9,0,1,3
SN,CS,siddi,1086,6,21,27,6,12,3,14,16,18,21,10,0,1,2
SN,CS,siddi,1087,6,20,27,5,12,3,14,15,21,21,9,0,1,2
SN,CS,siddi,1088,6,21,29,6,12,3,14,15,18,20,9,0,1,2
SN,CS,siddi,1089,6,20,31,5,13,4,15,13,16,20,9,0,1,2
SN,CS,siddi,1090,5,19,32,6,14,4,15,13,15,20,9,0,1,2
SN,CS,siddi,1091,5,20,31,6,14,4,14,13,13,22,9,0,1,2
SN,CS,siddi,1092,5,19,33,7,15,4,14,12,12,22,9,0,1,1
SN,CS,siddi,1093,5,18,33,8,16,3,14,11,11,23,9,0,1,1
SN,CS,siddi,1094,5,17,32,9,16,3,13,12,12,23,9,0,1,1
SN,CS,siddi,1095,4,17,31,10,16,3,13,12,12,24,9,0,1,1
SN,CS,siddi,1096,4,19,32,11,17,3,13,11,10,23,8,0,1,1
SN,CS,siddi,1097,4,18,30,12,19,2,13,11,10,24,8,0,1,1
SN,CS,siddi,1098,4,20,29,12,20,2,11,11,10,24,8,0,1,1
SN,CS,siddi,1099,4,19,29,13,21,2,12,12,9,22,8,0,1,1
SN,CS,siddi,1100,4,19,31,12,22,3,12,10,9,21,8,0,1,1
SN,CS,siddi,1101,4,20,32,13,22,3,10,10,9,21,7,0,1,1
SN,CS,siddi,1102,4,21,32,14,23,2,11,8,10,19,7,0,1,1
SN,CS,siddi,1103,4,20,33,14,24,3,12,7,10,19,5,0,1,1
SN,CS,siddi,1104,4,20,33,15,25,3,12,8,9,18,4,0,1,1
SN,CS,siddi,1105,3,20,32,15,26,4,12,8,9,18,4,0,1,1
SN,CS,siddi,1106,2,21,32,16,27,4,11,8,9,18,3,0,1,1
SN,CS,siddi,1107,1,20,32,17,27,4,10,8,10,19,2,0,1,1
SN,CS,siddi,1108,1,19,34,18,27,4,10,8,10,18,2,0,0,1
SN,CS,siddi,1109,0,18,33,19,27,4,11,9,11,17,2,0,0,1
SN,CS,siddi,1110,0,19,33,20,28,4,11,9,10,17,1,0,0,0
SN,CS,siddi,1111,0,21,34,20,28,4,10,8,9,16,0,0,0,0
SN,CS,siddi,1112,0,23,34,21,29,4,10,8,5,16,0,0,0,0
SN,CS,siddi,1113,0,23,33,21,29,4,11,8,5,16,0,0,0,0
SN,CS,siddi,1114,0,24,31,22,29,3,10,10,6,15,0,0,0,0
SN,CS,siddi,1115,0,25,28,22,29,3,10,12,7,14,0,0,0,0
SN,CS,siddi,1116,0,25,27,22,29,3,10,13,7,14,0,0,0,0
SN,CS,siddi,1117,0,27,25,22,29,3,11,13,7,13,0,0,0,0
SN,CS,siddi,1118,0,28,24,22,29,3,11,13,7,13,0,0,0,0
SN,CS,siddi,1119,0,28,26,22,29,3,10,12,6,14,0,0,0,0
SN,CS,siddi,1120,0,29,25,22,29,3,10,13,7,12,0,0,0,0
SN,CS,siddi,1121,0,27,23,22,29,3,10,14,8,14,0,0,0,0
SN,CS,siddi,1122,0,28,24,22,28,3,11,13,8,13,0,0,0,0
SN,CS,siddi,1123,0,27,24,22,28,3,11,13,9,13,0,0,0,0
SN,CS,siddi,1124,0,27,25,22,27,3,11,13,9,13,0,0,0,0
SN,CS,siddi,1125,0,27,24,22,28,3,11,13,9,13,0,0,0,0
SN,CS,siddi,1126,0,28,21,22,28,3,11,13,9,15,0,0,0,0
SN,CS,siddi,1127,0,27,23,22,28,3,10,13,9,15,0,0,0,0
SN,CS,siddi,1128,0,29,22,23,28,2,9,13,10,14,0,0,0,0
SN,CS,siddi,1129,0,28,23,23,28,2,10,12,10,14,0,0,0,0
SN,CS,siddi,1130,0,26,23,24,28,1,11,12,10,15,0,0,0,0
SN,CS,siddi,1131,0,26,23,24,29,1,11,12,9,15,0,0,0,0
SN,CS,siddi,1132,0,26,22,24,29,1,10,13,9,16,0,0,0,0
SN,CS,siddi,1133,0,26,21,24,30,1,11,12,9,16,0,0,0,0
SN,CS,siddi,1134,0,27,20,24,32,1,10,11,9,16,0,0,0,0
SN,CS,siddi,1135,0,25,22,24,32,1,11,11,9,15,0,0,0,0
SN,CS,siddi,1136,0,23,23,24,33,1,11,11,9,15,0,0,0,0
SN,CS,siddi,1137,0,21,24,24,33,1,12,10,9,16,0,0,0,0
SN,CS,siddi,1138,0,21,24,24,33,1,11,10,9,17,0,0,0,0
SN,CS,siddi,1139,0,22,24,24,33,1,11,9,8,18,0,0,0,0
SN,CS,siddi,1140,0,23,25,24,33,1,11,7,8,18,0,0,0,0
SN,CS,siddi,1141,0,22,27,23,34,2,11,6,8,17,0,0,0,0
SN,CS,siddi,1142,0,22,29,22,33,3,10,6,8,17,0,0,0,0
SN,CS,siddi,1143,0,22,31,22,32,3,9,7,8,16,0,0,0,0
SN,CS,siddi,1144,0,23,31,22,32,3,9,7,8,15,0,0,0,0
SN,CS,siddi,1145,0,23,33,21,32,3,9,7,7,15,0,0,1,0
SN,CS,siddi,1146,0,23,35,21,32,3,10,6,6,14,0,0,1,0
SN,CS,siddi,1147,0,23,33,21,32,3,9,8,6,15,0,0,1,0
SN,CS,siddi,1148,0,24,34,21,32,3,9,8,5,14,0,0,1,0
SN,CS,siddi,1149,0,25,34,21,32,3,8,7,5,15,0,0,1,0
SN,CS,siddi,1150,0,25,34,22,32,2,9,7,5,14,0,0,1,0
SN,CS,siddi,1151,0,24,38,21,31,2,12,8,7,14,1,0,1,0
SN,CS,siddi,1152,0,23,38,21,30,2,13,9,6,14,1,0,1,0
SN,CS,siddi,1153,1,21,37,20,29,2,14,10,6,14,1,0,1,0
SN,CS,siddi,1154,1,21,36,19,30,2,15,9,7,15,1,0,1,0
SN,CS,siddi,1155,1,22,35,18,31,2,16,9,8,14,1,0,1,0
SN,CS,siddi,1156,1,22,33,17,31,2,18,9,9,15,1,0,1,0
SN,CS,siddi,1157,1,22,33,16,32,2,20,8,10,14,1,0,1,0
SN,CS,siddi,1158,1,22,32,15,32,2,21,8,11,15,1,0,1,0
SN,CS,siddi,1159,1,22,32,14,31,2,23,8,11,16,1,0,1,0
SN,CS,siddi,1160,1,23,29,13,32,2,24,8,12,17,1,0,1,0
SN,CS,siddi,1161,1,24,27,12,32,2,25,8,13,18,1,0,1,0
SN,CS,siddi,1162,1,24,25,11,33,2,26,8,15,18,1,0,1,0
SN,CS,siddi,1163,1,24,24,10,34,2,28,8,16,17,1,0,1,0
SN,CS,siddi,1164,1,22,24,9,35,2,30,7,18,17,1,0,1,0
SN,CS,siddi,1165,1,21,23,8,36,2,32,7,18,18,1,0,1,0
SN,CS,siddi,1166,1,21,21,8,36,1,34,7,20,18,1,0,1,0
SN,CS,siddi,1167,1,19,19,8,37,0,36,7,22,19,1,0,1,0
SN,CS,siddi,1168,1,19,17,7,38,0,38,6,23,20,1,0,1,0
SN,CS,siddi,1169,1,19,15,6,39,0,39,6,24,21,1,0,1,0
SN,CS,siddi,1170,1,18,13,6,40,0,41,5,25,22,1,0,0,0
SN,CS,siddi,1171,1,19,11,5,41,0,42,5,26,22,1,0,0,0
SN,CS,siddi,1172,1,19,11,4,42,0,44,3,27,22,1,0,0,0
SN,CS,siddi,1173,1,17,9,3,43,0,46,3,29,23,1,0,0,0
SN,CS,siddi,1174,1,16,7,2,44,0,48,3,31,23,1,0,0,0
SN,CS,siddi,1175,1,16,6,1,44,0,49,3,32,24,1,0,0,0
SN,CS,siddi,1176,1,15,2,1,46,0,48,2,32,23,0,0,0,0
SN,CS,siddi,1177,1,15,0,0,48,0,49,1,34,24,0,0,0,0
SN,CS,siddi,1178,0,16,0,0,50,0,50,0,34,25,0,0,0,0
SN,CS,siddi,1179,0,16,0,0,50,0,50,0,34,25,0,0,0,0
SN,CS,siddi,1180,0,16,1,1,50,0,49,0,34,24,1,0,0,0
SN,CS,siddi,1181,0,16,2,2,49,0,49,0,34,23,2,0,0,0
SN,CS,siddi,1182,0,17,3,3,48,0,49,1,33,22,2,0,0,0
SN,CS,siddi,1183,0,17,4,3,47,1,49,1,33,21,3,0,0,0
SN,CS,siddi,1184,0,17,5,4,46,1,49,1,32,20,5,0,0,0
SN,CS,siddi,1185,0,17,6,4,45,2,49,1,32,19,6,0,0,0
SN,CS,siddi,1186,0,18,6,4,47,2,47,1,31,20,6,0,0,0
SN,CS,siddi,1187,0,20,6,4,49,2,45,1,29,21,6,0,0,0
SN,CS,siddi,1188,0,21,6,4,50,2,43,1,28,23,6,0,0,0
SN,CS,siddi,1189,0,23,6,4,52,2,41,1,26,24,6,0,0,0
SN,CS,siddi,1190,0,24,6,4,54,2,39,1,25,25,6,0,0,0
SN,CS,siddi,1191,0,26,6,4,54,2,37,1,24,26,6,0,1,0
SN,CS,siddi,1192,0,28,6,4,53,2,35,1,23,28,6,0,2,0
SN,CS,siddi,1193,0,29,6,4,55,2,33,1,22,29,6,0,2,0
SN,CS,siddi,1194,0,30,6,4,57,2,31,1,21,30,6,0,2,0
SN,CS,siddi,1195,0,31,6,4,59,2,29,1,20,31,6,0,2,0
SN,CS,siddi,1196,0,32,6,4,61,2,27,1,19,32,6,0,2,0
SN,CS,siddi,1197,0,33,6,4,63,2,25,1,18,33,6,0,2,0
SN,CS,siddi,1198,0,35,6,4,65,2,23,1,16,34,6,0,2,0
SN,CS,siddi,1199,0,37,6,4,67,2,21,1,14,35,6,0,2,0
SN,CS,siddi,1200,0,38,6,4,68,2,19,1,13,37,6,0,2,0
SN,CS,siddi,1201,0,40,6,4,70,2,17,1,11,38,6,0,2,0
SN,CS,siddi,1202,0,41,6,4,72,2,15,1,10,39,6,0,2,0
SN,CS,siddi,1203,0,42,6,4,74,2,13,1,9,40,6,0,2,0
SN,CS,siddi,1204,0,43,6,4,76,2,11,1,8,41,6,0,2,0
SN,CS,siddi,1205,0,44,5,3,78,2,10,1,7,43,5,0,2,0
SN,CS,siddi,1206,0,44,4,3,81,2,9,2,6,44,4,0,2,0
SN,CS,siddi,1207,0,45,3,2,84,2,7,1,5,46,4,0,2,0
SN,CS,siddi,1208,0,46,2,2,87,1,5,1,4,48,3,0,2,0
SN,CS,siddi,1209,0,47,1,1,90,1,3,1,4,50,1,0,2,0
SN,CS,siddi,1210,0,48,0,1,93,0,1,1,3,52,0,0,2,0
SN,CS,siddi,1211,0,48,0,1,93,0,1,1,3,52,0,0,2,0
SN,CS,siddi,1212,0,48,0,1,93,0,1,1,3,52,0,0,2,0
SN,CS,siddi,1213,0,48,0,1,92,0,1,1,5,50,0,0,3,0
SN,CS,siddi,1214,0,48,0,1,92,0,1,1,5,50,0,0,3,0
SN,CS,siddi,1215,0,48,0,1,92,0,1,1,5,50,0,0,3,0
SN,CS,siddi,1216,0,48,0,1,94,0,1,1,4,50,0,0,2,0
SN,CS,siddi,1217,0,48,0,1,97,0,1,1,3,49,0,0,1,0
SN,CS,siddi,1218,0,48,0,1,97,0,1,1,3,49,0,0,1,0
SN,CS,siddi,1219,0,48,0,1,97,0,1,1,3,49,0,0,1,0
