Text_Type,Book,Chapter,Window,GGG,L,GG,GLL,LLG,LGL,G,GGL,LGG,GLG,LLL,LL,LG,GL
SN,CS,siddi,804,135,7,3,53,71,110,53,95,64,117,26,1,2,2
SN,CS,siddi,805,136,7,3,52,71,110,53,94,66,116,26,1,2,2
SN,CS,siddi,806,135,7,3,52,70,110,53,97,65,116,26,1,2,2
SN,CS,siddi,807,133,7,3,51,70,110,53,97,67,117,26,1,2,2
SN,CS,siddi,808,131,7,3,50,70,110,53,98,68,118,26,1,2,2
SN,CS,siddi,809,131,7,3,50,70,110,53,98,68,118,26,1,2,2
SN,CS,siddi,810,130,7,3,50,70,110,53,97,68,120,26,1,2,2
SN,CS,siddi,811,131,7,3,48,70,110,53,96,69,121,26,1,2,2
SN,CS,siddi,812,129,7,3,49,70,111,53,95,70,121,26,1,2,2
SN,CS,siddi,813,129,7,3,49,68,112,53,96,70,121,26,1,2,2
SN,CS,siddi,814,130,7,3,48,68,112,53,97,68,122,26,1,2,2
SN,CS,siddi,815,130,7,3,48,68,112,53,96,69,122,26,1,2,2
SN,CS,siddi,816,130,8,3,48,67,112,52,95,70,123,26,1,2,2
SN,CS,siddi,817,129,8,3,49,66,112,52,95,70,124,26,1,2,2
SN,CS,siddi,818,126,8,3,49,66,112,52,97,72,123,26,1,2,2
SN,CS,siddi,819,128,8,3,48,65,112,52,97,73,122,26,1,2,2
SN,CS,siddi,820,129,8,3,47,65,112,52,97,73,122,26,1,2,2
SN,CS,siddi,821,129,9,3,47,65,113,51,97,73,121,26,1,2,2
SN,CS,siddi,822,129,9,3,47,64,112,51,99,74,120,26,1,2,2
SN,CS,siddi,823,129,9,3,47,65,112,51,99,73,120,26,1,2,2
SN,CS,siddi,824,129,9,3,47,64,112,51,99,74,120,26,1,2,2
SN,CS,siddi,825,130,9,3,47,64,112,51,100,73,119,26,1,2,2
SN,CS,siddi,826,130,9,3,48,63,112,51,100,74,118,26,1,2,2
SN,CS,siddi,827,128,9,3,49,63,111,51,101,74,119,26,1,2,2
SN,CS,siddi,828,127,9,3,49,63,112,51,101,74,119,26,1,2,2
SN,CS,siddi,829,128,9,3,50,63,112,51,101,72,119,26,1,2,2
SN,CS,siddi,830,128,9,3,49,63,112,51,103,72,118,26,1,2,2
SN,CS,siddi,831,128,9,3,48,63,112,51,104,71,119,26,1,2,2
SN,CS,siddi,832,127,9,3,47,62,112,51,104,71,122,26,1,2,2
SN,CS,siddi,833,129,9,3,46,62,111,51,104,71,122,26,1,2,2
SN,CS,siddi,834,129,10,3,46,62,111,50,104,71,122,26,1,2,2
SN,CS,siddi,835,128,10,3,46,62,111,50,103,72,123,26,1,2,2
SN,CS,siddi,836,129,10,3,47,62,110,50,103,72,122,26,1,2,2
SN,CS,siddi,837,129,10,3,47,61,110,50,104,72,122,26,1,2,2
SN,CS,siddi,838,128,10,3,47,62,110,50,104,74,120,26,1,2,2
SN,CS,siddi,839,130,10,3,47,61,109,50,103,73,122,26,1,2,2
SN,CS,siddi,840,128,10,2,47,61,109,51,104,74,121,24,1,2,2
SN,CS,siddi,841,128,9,2,46,60,110,52,104,74,122,24,1,2,2
SN,CS,siddi,842,131,9,2,46,60,109,53,103,73,121,24,0,2,2
SN,CS,siddi,843,129,9,2,45,60,110,54,102,74,123,24,0,2,2
SN,CS,siddi,844,128,9,2,45,59,111,55,101,75,124,23,0,2,2
SN,CS,siddi,845,126,9,2,45,58,112,56,100,76,126,23,0,2,2
SN,CS,siddi,846,126,9,2,45,59,112,57,99,75,125,23,0,1,2
SN,CS,siddi,847,128,9,2,45,58,112,57,99,74,125,22,0,1,2
SN,CS,siddi,848,125,9,2,43,55,114,58,97,71,126,22,0,1,2
SN,CS,siddi,849,124,9,2,43,55,116,58,97,69,128,22,0,1,2
SN,CS,siddi,850,127,9,1,42,55,117,59,97,68,128,22,0,1,2
SN,CS,siddi,851,129,8,1,42,54,118,60,93,68,127,22,0,1,2
SN,CS,siddi,852,127,8,1,42,55,118,61,93,68,127,19,0,1,2
SN,CS,siddi,853,126,8,1,42,56,117,62,90,65,124,19,0,1,1
SN,CS,siddi,854,120,8,0,36,52,109,63,83,61,118,15,0,1,1
SN,CS,siddi,855,116,8,0,34,48,110,64,76,60,116,15,0,1,1
SN,CS,siddi,856,105,8,0,27,41,105,65,64,55,107,12,0,1,1
SN,CS,siddi,857,104,8,0,25,38,104,66,62,54,105,9,0,1,0
SN,CS,siddi,858,105,8,0,24,39,104,66,58,49,102,7,0,1,0
SN,CS,siddi,859,91,7,0,12,30,87,67,43,34,80,0,0,1,0
SN,CS,siddi,860,91,7,0,11,31,87,68,42,33,80,0,0,0,0
SN,CS,siddi,861,90,7,0,10,33,88,68,42,33,79,0,0,0,0
SN,CS,siddi,862,91,7,0,10,33,88,68,42,32,79,0,0,0,0
SN,CS,siddi,863,92,7,0,10,32,87,68,42,32,80,0,0,0,0
SN,CS,siddi,864,93,8,0,10,32,87,67,41,32,80,0,0,0,0
SN,CS,siddi,865,90,8,0,10,33,87,67,42,34,79,0,0,0,0
SN,CS,siddi,866,90,9,0,10,33,87,66,42,34,79,0,0,0,0
SN,CS,siddi,867,92,9,0,11,33,88,65,43,34,79,0,0,1,0
SN,CS,siddi,868,92,9,0,11,32,89,65,43,32,81,0,0,1,0
SN,CS,siddi,869,92,8,0,12,32,89,66,43,32,80,0,0,1,0
SN,CS,siddi,870,94,8,0,12,32,89,66,41,31,81,0,0,1,0
SN,CS,siddi,871,94,8,0,12,31,88,66,43,31,81,0,0,1,0
SN,CS,siddi,872,93,7,0,12,31,89,67,43,32,80,0,0,1,0
SN,CS,siddi,873,92,7,0,14,30,89,67,44,31,80,0,0,1,0
SN,CS,siddi,874,92,7,0,13,30,89,67,45,31,80,0,0,1,0
SN,CS,siddi,875,92,7,0,13,28,90,67,44,31,82,0,0,1,0
SN,CS,siddi,876,91,6,0,14,27,91,68,44,31,82,0,0,1,0
SN,CS,siddi,877,91,6,0,13,26,91,68,43,33,83,0,0,1,0
SN,CS,siddi,878,91,6,0,13,27,92,68,42,33,82,0,0,1,0
SN,CS,siddi,879,92,7,0,13,27,91,67,43,33,81,0,0,1,0
SN,CS,siddi,880,93,8,0,13,27,92,66,43,31,81,0,0,1,0
SN,CS,siddi,881,94,8,0,14,27,92,66,41,31,81,0,0,1,0
SN,CS,siddi,882,94,9,0,15,26,93,65,41,30,81,0,0,1,0
SN,CS,siddi,883,95,9,0,15,27,93,65,40,29,81,0,0,1,0
SN,CS,siddi,884,94,9,0,15,28,93,65,41,29,80,0,0,1,0
SN,CS,siddi,885,95,9,0,15,27,93,65,43,29,78,0,0,1,0
SN,CS,siddi,886,96,9,0,15,26,93,65,44,28,78,0,0,1,0
SN,CS,siddi,887,96,9,0,14,25,92,65,45,28,80,0,0,1,0
SN,CS,siddi,888,95,9,0,14,25,91,65,44,28,83,0,0,1,0
SN,CS,siddi,889,96,9,0,14,24,92,65,43,28,83,0,0,1,0
SN,CS,siddi,890,96,9,0,14,25,92,65,44,27,82,0,0,1,0
SN,CS,siddi,891,96,8,0,14,26,92,66,45,26,81,0,0,1,0
SN,CS,siddi,892,96,8,0,13,26,92,66,47,26,80,0,0,1,0
SN,CS,siddi,893,98,8,0,13,26,92,66,46,24,81,0,0,1,0
SN,CS,siddi,894,96,9,0,13,27,92,65,46,24,82,0,0,1,0
SN,CS,siddi,895,95,9,0,13,26,92,65,46,24,84,0,0,1,0
SN,CS,siddi,896,94,9,0,13,27,91,65,47,24,84,0,0,1,0
SN,CS,siddi,897,93,9,0,13,27,91,65,47,24,85,0,0,1,0
SN,CS,siddi,898,91,9,0,13,26,91,65,48,25,86,0,0,1,0
SN,CS,siddi,899,92,10,0,13,26,91,64,48,24,86,0,0,1,0
SN,CS,siddi,900,91,10,0,13,26,92,64,48,24,86,0,0,1,0
SN,CS,siddi,901,91,10,0,12,26,91,64,48,23,89,0,0,1,0
SN,CS,siddi,902,94,10,0,11,25,91,64,47,23,89,0,0,1,0
SN,CS,siddi,903,93,10,0,11,26,91,64,47,24,88,0,0,1,0
SN,CS,siddi,904,93,10,0,10,27,91,64,49,24,86,0,0,1,0
SN,CS,siddi,905,93,10,0,10,27,91,64,48,24,87,0,0,1,0
SN,CS,siddi,906,93,10,0,10,27,91,64,47,26,86,0,0,1,0
SN,CS,siddi,907,92,10,0,10,28,91,64,47,28,84,0,0,1,0
SN,CS,siddi,908,92,10,0,10,28,92,64,46,28,84,0,0,1,0
SN,CS,siddi,909,91,9,0,10,28,92,65,46,28,85,0,0,1,0
SN,CS,siddi,910,92,9,0,10,27,92,65,45,27,87,0,0,1,0
SN,CS,siddi,911,91,9,0,9,29,92,65,47,27,85,0,0,1,0
SN,CS,siddi,912,90,9,0,9,29,92,65,45,29,86,0,0,1,0
SN,CS,siddi,913,91,9,0,9,28,93,65,45,28,86,0,0,1,0
SN,CS,siddi,914,90,9,0,9,28,94,65,45,28,86,0,0,1,0
SN,CS,siddi,915,91,9,0,9,29,94,65,43,27,87,0,0,1,0
SN,CS,siddi,916,90,9,0,9,29,94,65,44,26,88,0,0,1,0
SN,CS,siddi,917,87,9,0,9,29,94,65,46,26,89,0,0,1,0
SN,CS,siddi,918,88,9,0,10,29,94,65,46,25,88,0,0,1,0
SN,CS,siddi,919,89,9,0,10,30,94,65,47,24,86,0,0,1,0
SN,CS,siddi,920,88,9,0,11,31,94,65,47,24,85,0,0,1,0
SN,CS,siddi,921,87,9,0,11,30,94,65,48,25,85,0,0,1,0
SN,CS,siddi,922,87,9,0,11,29,94,65,47,26,86,0,0,1,0
SN,CS,siddi,923,87,9,0,11,30,93,65,47,27,85,0,0,1,0
SN,CS,siddi,924,88,9,0,11,30,92,65,47,28,84,0,0,1,0
SN,CS,siddi,925,87,9,0,11,29,92,65,48,28,85,0,0,1,0
SN,CS,siddi,926,87,9,0,10,30,92,65,48,28,85,0,0,1,0
SN,CS,siddi,927,86,9,0,10,29,92,65,50,28,85,0,0,1,0
SN,CS,siddi,928,84,9,0,10,28,93,65,51,29,85,0,0,1,0
SN,CS,siddi,929,84,10,0,10,28,94,64,51,29,84,0,0,1,0
SN,CS,siddi,930,84,10,0,10,28,95,64,51,28,84,0,0,1,0
SN,CS,siddi,931,85,10,0,10,29,94,64,50,28,84,0,0,1,0
SN,CS,siddi,932,84,10,0,11,30,94,64,49,28,84,0,0,1,0
SN,CS,siddi,933,82,9,0,12,30,94,65,49,28,85,0,0,1,0
SN,CS,siddi,934,81,9,0,13,29,94,65,51,28,84,0,0,1,0
SN,CS,siddi,935,80,9,0,13,29,94,65,50,29,85,0,0,1,0
SN,CS,siddi,936,82,9,0,13,27,93,65,50,29,86,0,0,1,0
SN,CS,siddi,937,82,9,0,13,27,93,65,50,29,86,0,0,1,0
SN,CS,siddi,938,80,9,0,13,27,93,65,50,30,87,0,0,1,0
SN,CS,siddi,939,80,8,0,13,26,93,66,52,30,86,0,0,1,0
SN,CS,siddi,940,81,8,0,13,25,93,66,53,28,87,0,0,1,0
SN,CS,siddi,941,79,7,0,13,25,93,67,55,28,87,0,0,1,0
SN,CS,siddi,942,79,7,0,12,24,92,68,53,28,87,0,0,0,0
SN,CS,siddi,943,80,7,0,13,25,91,68,53,28,85,0,0,0,0
SN,CS,siddi,944,80,7,0,12,25,91,68,53,29,85,0,0,0,0
SN,CS,siddi,945,79,8,0,12,25,91,67,52,30,86,0,0,0,0
SN,CS,siddi,946,79,8,0,12,26,91,67,51,30,86,0,0,0,0
SN,CS,siddi,947,78,8,0,12,26,90,67,52,30,87,0,0,0,0
SN,CS,siddi,948,78,8,0,10,26,90,67,52,31,88,0,0,0,0
SN,CS,siddi,949,80,8,0,10,26,90,67,51,31,87,0,0,0,0
SN,CS,siddi,950,81,8,0,10,27,89,67,52,31,85,0,0,0,0
SN,CS,siddi,951,82,8,0,10,28,88,67,51,30,86,0,0,0,0
SN,CS,siddi,952,83,8,0,10,28,89,67,51,28,86,0,0,0,0
SN,CS,siddi,953,84,8,0,10,28,88,67,50,29,86,0,0,0,0
SN,CS,siddi,954,84,7,0,10,27,89,68,49,29,87,0,0,0,0
SN,CS,siddi,955,83,6,0,10,27,88,69,50,29,88,0,0,0,0
SN,CS,siddi,956,83,6,0,9,28,88,69,49,29,89,0,0,0,0
SN,CS,siddi,957,83,5,0,9,28,87,70,49,29,90,0,0,0,0
SN,CS,siddi,958,83,5,0,10,27,87,70,49,29,90,0,0,0,0
SN,CS,siddi,959,83,5,0,11,26,87,70,48,29,91,0,0,0,0
SN,CS,siddi,960,82,5,0,11,26,88,70,47,29,92,0,0,0,0
SN,CS,siddi,961,82,5,0,12,26,88,70,46,29,92,0,0,0,0
SN,CS,siddi,962,83,5,0,12,27,88,70,45,30,90,0,0,0,0
SN,CS,siddi,963,84,5,0,12,27,88,70,45,30,89,0,0,0,0
SN,CS,siddi,964,84,6,0,12,27,87,69,45,31,89,0,0,0,0
SN,CS,siddi,965,84,6,0,13,27,87,69,44,32,88,0,0,0,0
SN,CS,siddi,966,85,7,0,13,27,87,68,43,32,88,0,0,0,0
SN,CS,siddi,967,86,7,0,13,27,87,68,41,33,88,0,0,0,0
SN,CS,siddi,968,84,7,0,13,29,88,68,41,33,87,0,0,0,0
SN,CS,siddi,969,85,7,0,13,29,88,68,41,33,86,0,0,0,0
SN,CS,siddi,970,85,7,0,13,30,88,68,41,33,85,0,0,0,0
SN,CS,siddi,971,86,6,0,13,29,88,69,41,33,85,0,0,0,0
SN,CS,siddi,972,86,6,0,14,29,88,69,40,32,86,0,0,0,0
SN,CS,siddi,973,87,7,0,14,30,88,68,39,32,85,0,0,0,0
SN,CS,siddi,974,84,6,0,14,30,88,69,40,33,86,0,0,0,0
SN,CS,siddi,975,85,7,0,14,30,87,68,39,33,87,0,0,0,0
SN,CS,siddi,976,87,7,0,14,30,87,68,39,33,85,0,0,0,0
SN,CS,siddi,977,85,7,0,15,30,87,68,39,34,85,0,0,0,0
SN,CS,siddi,978,85,7,0,15,29,86,68,40,33,87,0,0,0,0
SN,CS,siddi,979,84,7,0,16,28,86,68,39,34,88,0,0,0,0
SN,CS,siddi,980,83,7,0,16,28,87,68,39,34,88,0,0,0,0
SN,CS,siddi,981,83,8,0,16,29,87,67,39,32,89,0,0,0,0
SN,CS,siddi,982,84,9,0,16,29,87,66,40,30,89,0,0,0,0
SN,CS,siddi,983,83,9,0,16,30,87,66,40,31,88,0,0,0,0
SN,CS,siddi,984,82,9,0,17,31,87,66,41,31,86,0,0,0,0
SN,CS,siddi,985,82,9,0,17,31,88,66,41,32,84,0,0,0,0
SN,CS,siddi,986,83,9,0,18,30,88,66,39,33,84,0,0,0,0
SN,CS,siddi,987,84,9,0,18,31,88,66,40,32,82,0,0,0,0
SN,CS,siddi,988,84,9,0,18,32,88,66,40,31,82,0,0,0,0
SN,CS,siddi,989,85,9,0,18,32,87,66,40,32,81,0,0,0,0
SN,CS,siddi,990,84,9,0,18,31,87,66,40,34,81,0,0,0,0
SN,CS,siddi,991,84,9,0,18,31,87,66,40,34,81,0,0,0,0
SN,CS,siddi,992,87,9,0,18,31,87,66,38,34,80,0,0,0,0
SN,CS,siddi,993,86,10,0,17,31,87,65,40,34,80,0,0,0,0
SN,CS,siddi,994,86,10,0,17,30,87,65,40,34,81,0,0,0,0
SN,CS,siddi,995,86,10,0,16,30,87,65,42,33,81,0,0,0,0
SN,CS,siddi,996,88,10,0,16,30,87,65,41,32,81,0,0,0,0
SN,CS,siddi,997,86,11,0,16,31,87,64,42,32,81,0,0,0,0
SN,CS,siddi,998,87,11,0,16,30,87,64,42,32,81,0,0,0,0
SN,CS,siddi,999,85,11,0,16,30,87,64,43,32,82,0,0,0,0
SN,CS,siddi,1000,83,11,0,17,31,86,64,43,33,82,0,0,0,0
SN,CS,siddi,1001,83,11,0,18,30,86,64,43,33,82,0,0,0,0
SN,CS,siddi,1002,82,11,0,18,30,86,64,42,35,82,0,0,0,0
SN,CS,siddi,1003,83,11,0,18,31,84,63,45,34,81,0,1,0,0
SN,CS,siddi,1004,81,10,0,18,31,83,64,45,35,83,0,1,0,0
SN,CS,siddi,1005,79,10,0,18,33,82,64,46,35,83,0,1,0,0
SN,CS,siddi,1006,81,10,0,18,32,82,64,46,34,83,0,1,0,0
SN,CS,siddi,1007,81,10,1,17,31,81,63,46,35,83,0,1,0,0
SN,CS,siddi,1008,80,10,1,17,31,80,62,46,36,82,0,1,0,1
SN,CS,siddi,1009,82,11,1,16,31,79,61,44,37,83,0,1,0,1
SN,CS,siddi,1010,83,11,1,17,30,79,60,45,37,81,0,1,1,1
SN,CS,siddi,1011,82,11,1,17,31,81,59,47,38,82,0,1,1,2
SN,CS,siddi,1012,81,11,1,18,31,80,59,46,40,82,1,1,1,2
SN,CS,siddi,1013,81,11,1,21,31,80,58,48,39,79,1,1,1,2
SN,CS,siddi,1014,79,11,1,23,31,79,58,47,41,80,1,1,1,2
SN,CS,siddi,1015,80,11,2,24,31,78,57,46,41,80,1,1,1,2
SN,CS,siddi,1016,81,11,2,26,32,78,57,44,41,79,1,1,1,2
SN,CS,siddi,1017,78,11,2,27,32,78,56,45,42,79,1,1,1,3
SN,CS,siddi,1018,77,12,2,27,32,78,55,45,43,80,1,1,1,3
SN,CS,siddi,1019,77,12,2,27,34,78,54,44,42,81,1,1,1,3
SN,CS,siddi,1020,78,11,3,27,34,78,54,45,41,80,1,1,1,3
SN,CS,siddi,1021,78,11,3,29,33,77,53,45,42,79,2,1,1,3
SN,CS,siddi,1022,81,12,3,29,33,76,52,44,42,78,2,1,1,3
SN,CS,siddi,1023,83,12,3,29,35,75,52,44,41,76,2,1,1,3
SN,CS,siddi,1024,82,12,3,30,35,75,51,46,41,75,2,1,1,3
SN,CS,siddi,1025,80,12,3,30,34,74,51,47,43,76,2,1,1,3
SN,CS,siddi,1026,81,12,3,29,35,74,50,47,43,75,3,1,1,3
SN,CS,siddi,1027,80,13,3,29,35,72,49,49,45,74,3,1,1,3
SN,CS,siddi,1028,80,13,3,29,34,71,48,50,45,74,5,1,1,3
SN,CS,siddi,1029,79,13,3,30,34,69,47,51,46,74,6,1,1,3
SN,CS,siddi,1030,80,13,4,30,34,68,46,51,46,74,6,1,1,3
SN,CS,siddi,1031,81,13,5,31,34,67,45,51,46,72,7,1,1,3
SN,CS,siddi,1032,82,13,6,30,36,67,44,51,45,71,8,1,1,3
SN,CS,siddi,1033,81,13,6,29,36,67,43,52,46,71,8,1,2,3
SN,CS,siddi,1034,82,13,7,28,36,67,42,52,46,71,8,1,2,3
SN,CS,siddi,1035,83,13,7,29,36,65,41,52,45,71,9,1,2,4
SN,CS,siddi,1036,81,13,7,29,38,65,41,53,46,70,10,1,2,4
SN,CS,siddi,1037,81,13,7,33,37,64,40,53,45,70,10,1,2,4
SN,CS,siddi,1038,81,13,7,33,37,64,40,54,45,69,10,1,2,4
SN,CS,siddi,1039,81,13,7,33,38,64,40,55,44,68,10,1,2,4
SN,CS,siddi,1040,83,13,7,32,37,64,40,56,43,68,10,1,2,4
SN,CS,siddi,1041,82,12,7,32,36,63,41,58,43,69,10,1,2,4
SN,CS,siddi,1042,82,12,7,32,36,64,41,59,42,68,10,1,2,4
SN,CS,siddi,1043,83,12,7,32,35,64,41,59,42,68,10,1,2,4
SN,CS,siddi,1044,82,11,7,33,36,64,42,59,42,67,10,1,2,4
SN,CS,siddi,1045,82,11,7,33,35,64,42,61,42,66,10,1,2,4
SN,CS,siddi,1046,82,11,7,33,35,64,42,60,42,67,10,1,2,4
SN,CS,siddi,1047,83,11,7,32,35,65,42,60,43,65,10,1,2,4
SN,CS,siddi,1048,83,10,7,32,34,65,43,61,42,66,10,1,2,4
SN,CS,siddi,1049,84,10,7,32,35,66,43,60,42,64,10,1,2,4
SN,CS,siddi,1050,84,10,7,32,35,66,43,60,42,64,10,1,2,4
SN,CS,siddi,1051,84,10,7,32,35,66,43,60,42,64,10,1,2,4
SN,CS,siddi,1052,83,10,7,32,36,66,43,60,41,65,10,1,2,4
SN,CS,siddi,1053,85,11,7,31,37,66,42,60,41,63,10,1,2,4
SN,CS,siddi,1054,85,11,7,30,37,66,42,59,42,64,10,1,2,4
SN,CS,siddi,1055,86,12,7,30,37,65,41,59,42,64,10,1,2,4
SN,CS,siddi,1056,87,11,7,31,36,65,42,59,42,63,10,1,2,4
SN,CS,siddi,1057,87,10,7,32,36,65,43,59,42,62,10,1,2,4
SN,CS,siddi,1058,88,10,7,32,35,64,43,59,42,63,10,1,2,4
SN,CS,siddi,1059,89,10,7,32,35,64,43,58,42,63,10,1,2,4
SN,CS,siddi,1060,89,10,7,32,35,63,43,59,41,64,10,1,2,4
SN,CS,siddi,1061,89,10,7,31,35,63,43,59,40,66,10,1,2,4
SN,CS,siddi,1062,89,10,7,31,34,63,43,58,40,68,10,1,2,4
SN,CS,siddi,1063,89,10,7,31,34,62,43,58,40,69,10,1,2,4
SN,CS,siddi,1064,87,10,7,32,34,62,43,58,41,69,10,1,2,4
SN,CS,siddi,1065,86,10,7,33,34,62,43,58,41,69,10,1,2,4
SN,CS,siddi,1066,85,10,7,33,34,62,43,59,42,68,10,1,2,4
SN,CS,siddi,1067,82,10,7,33,34,63,43,59,42,70,10,1,2,4
SN,CS,siddi,1068,81,9,7,33,35,64,44,58,42,70,10,1,2,4
SN,CS,siddi,1069,81,9,7,33,36,64,44,58,42,69,10,1,2,4
SN,CS,siddi,1070,81,9,7,34,35,64,44,56,43,70,10,1,2,4
SN,CS,siddi,1071,79,9,7,35,35,64,44,57,44,69,10,1,2,4
SN,CS,siddi,1072,81,8,7,35,35,64,45,56,43,69,10,1,2,4
SN,CS,siddi,1073,81,8,7,36,35,64,45,56,42,69,10,1,2,4
SN,CS,siddi,1074,83,8,7,36,36,64,45,55,42,67,10,1,2,4
SN,CS,siddi,1075,84,9,7,35,35,66,44,55,41,67,10,1,2,4
SN,CS,siddi,1076,82,9,7,34,35,66,44,57,41,68,10,1,2,4
SN,CS,siddi,1077,84,9,7,35,35,66,44,56,39,68,10,1,2,4
SN,CS,siddi,1078,84,9,7,36,34,67,45,52,39,70,10,0,2,4
SN,CS,siddi,1079,85,9,7,36,35,67,45,52,39,68,10,0,2,4
SN,CS,siddi,1080,86,9,7,36,34,67,45,53,39,67,10,0,2,4
SN,CS,siddi,1081,85,9,7,36,34,68,45,53,39,67,10,0,2,4
SN,CS,siddi,1082,84,9,6,37,34,69,46,55,39,66,10,0,2,4
SN,CS,siddi,1083,85,9,6,36,34,71,47,55,38,67,10,0,2,3
SN,CS,siddi,1084,82,8,6,37,34,74,48,55,37,67,10,0,2,3
SN,CS,siddi,1085,84,8,6,36,35,74,49,54,36,67,10,0,1,3
SN,CS,siddi,1086,84,8,6,36,35,73,50,52,35,65,10,0,1,2
SN,CS,siddi,1087,85,8,6,35,36,74,50,53,33,64,9,0,1,2
SN,CS,siddi,1088,86,8,6,32,36,74,51,53,33,65,9,0,1,2
SN,CS,siddi,1089,86,8,6,30,36,75,51,53,32,66,9,0,1,2
SN,CS,siddi,1090,85,8,5,30,36,76,52,52,32,67,9,0,1,2
SN,CS,siddi,1091,85,9,5,28,35,77,51,53,32,67,9,0,1,2
SN,CS,siddi,1092,87,10,5,27,35,77,51,52,31,68,9,0,1,1
SN,CS,siddi,1093,88,9,5,26,34,77,52,52,31,68,9,0,1,1
SN,CS,siddi,1094,89,9,5,26,32,77,53,52,31,68,9,0,1,1
SN,CS,siddi,1095,89,9,4,26,32,77,53,51,32,69,9,0,2,1
SN,CS,siddi,1096,90,9,4,24,33,78,54,51,31,69,8,0,2,1
SN,CS,siddi,1097,87,8,4,24,33,79,55,52,32,69,8,0,2,1
SN,CS,siddi,1098,87,8,4,24,31,80,55,51,32,71,8,0,2,1
SN,CS,siddi,1099,88,8,4,23,31,80,56,50,32,71,8,0,2,1
SN,CS,siddi,1100,89,8,4,23,32,82,56,48,30,71,8,0,2,1
SN,CS,siddi,1101,91,8,4,25,33,81,56,50,31,72,8,0,2,1
SN,CS,siddi,1102,93,7,4,25,34,81,57,48,30,71,8,0,2,1
SN,CS,siddi,1103,92,7,5,26,35,81,57,47,30,70,6,0,2,1
SN,CS,siddi,1104,92,7,5,26,37,83,57,47,29,69,5,0,2,1
SN,CS,siddi,1105,90,7,4,27,39,85,57,47,29,68,5,0,2,1
SN,CS,siddi,1106,88,7,3,27,40,87,57,48,29,69,4,0,2,1
SN,CS,siddi,1107,87,7,2,29,40,88,57,49,29,68,3,0,2,1
SN,CS,siddi,1108,87,7,2,30,42,89,57,49,28,67,3,0,1,1
