Text_Type,Book,Chapter,Window,G,LGL,LLG,LGG,GLG,GGG,L,GLL,GGL,LG,LLL,LL,GG,GL
SN,AH,chikitsa,1311,55,87,36,51,83,85,8,23,55,3,5,0,0,0
SN,AH,chikitsa,1312,54,88,35,51,84,84,9,24,54,3,5,0,0,0
SN,AH,chikitsa,1313,53,88,35,51,84,82,10,24,56,3,5,0,0,0
SN,AH,chikitsa,1314,54,88,35,51,84,82,9,24,56,3,5,0,0,0
SN,AH,chikitsa,1315,55,89,35,52,83,81,8,25,55,3,5,0,0,0
SN,AH,chikitsa,1316,55,90,35,52,82,80,8,25,56,3,5,0,0,0
SN,AH,chikitsa,1317,55,91,37,52,81,79,8,25,55,3,5,0,0,0
SN,AH,chikitsa,1318,55,92,37,51,82,78,8,25,55,3,5,0,0,0
SN,AH,chikitsa,1319,56,93,38,49,79,78,8,25,55,3,5,0,0,0
SN,AH,chikitsa,1320,55,93,39,48,80,79,8,25,58,4,5,0,0,0
SN,AH,chikitsa,1321,54,93,40,49,79,76,9,26,59,4,5,0,0,0
SN,AH,chikitsa,1322,54,93,40,50,79,76,9,25,59,4,5,0,0,0
SN,AH,chikitsa,1323,53,92,41,51,79,75,10,25,59,4,5,0,0,0
SN,AH,chikitsa,1324,53,92,41,50,78,76,10,24,61,4,5,0,0,0
SN,AH,chikitsa,1325,53,93,40,47,77,78,11,23,61,4,5,0,0,0
SN,AH,chikitsa,1326,52,92,40,48,77,82,11,23,62,5,5,0,0,0
SN,AH,chikitsa,1327,52,92,41,47,77,82,11,22,63,5,5,0,0,0
SN,AH,chikitsa,1328,51,91,43,45,78,85,11,22,63,5,5,0,0,0
SN,AH,chikitsa,1329,52,93,40,43,77,85,11,22,63,4,4,0,0,0
SN,AH,chikitsa,1330,51,94,39,42,80,86,11,22,65,5,4,0,0,0
SN,AH,chikitsa,1331,51,91,39,42,80,86,11,20,62,5,4,0,0,0
SN,AH,chikitsa,1332,51,91,38,41,80,87,11,20,63,5,4,0,0,0
SN,AH,chikitsa,1333,51,92,36,41,81,87,11,20,63,5,4,0,0,0
SN,AH,chikitsa,1334,51,92,35,40,82,87,11,20,64,5,4,0,0,0
SN,AH,chikitsa,1335,52,93,34,38,81,87,11,20,64,5,4,0,0,0
SN,AH,chikitsa,1336,52,93,35,39,80,85,11,20,65,5,4,0,0,0
SN,AH,chikitsa,1337,52,92,34,40,80,85,11,22,64,5,4,0,0,0
SN,AH,chikitsa,1338,51,91,36,39,81,84,11,22,67,5,4,0,0,0
SN,AH,chikitsa,1339,51,92,36,40,81,83,11,22,66,5,4,0,0,0
SN,AH,chikitsa,1340,51,91,38,40,82,83,11,21,65,5,4,0,0,0
SN,AH,chikitsa,1341,51,91,38,39,81,84,11,21,66,5,4,0,0,0
SN,AH,chikitsa,1342,50,90,38,39,81,84,11,22,69,5,4,0,0,0
SN,AH,chikitsa,1343,51,90,38,39,80,80,11,21,70,4,4,0,0,0
SN,AH,chikitsa,1344,50,89,39,39,79,83,11,22,70,4,4,0,0,0
SN,AH,chikitsa,1345,50,89,39,41,79,83,11,22,69,4,3,0,0,0
SN,AH,chikitsa,1346,50,90,38,41,78,82,11,23,70,4,3,0,0,0
SN,AH,chikitsa,1347,50,90,38,43,79,80,11,23,69,4,3,0,0,0
SN,AH,chikitsa,1348,49,90,39,44,80,79,11,24,69,4,3,0,0,0
SN,AH,chikitsa,1349,49,92,39,42,78,79,11,24,71,4,3,0,0,0
SN,AH,chikitsa,1350,49,91,39,45,79,80,10,24,70,4,3,0,0,0
SN,AH,chikitsa,1351,50,91,38,46,79,80,9,25,69,4,3,0,0,0
SN,AH,chikitsa,1352,50,91,38,45,79,80,9,25,70,4,3,0,0,0
SN,AH,chikitsa,1353,50,90,38,45,78,81,9,26,70,4,3,0,0,0
SN,AH,chikitsa,1354,49,89,38,46,79,81,9,26,72,4,3,0,0,0
SN,AH,chikitsa,1355,50,90,38,46,78,79,9,26,71,4,3,0,0,0
SN,AH,chikitsa,1356,51,89,38,47,78,78,8,26,72,4,3,0,0,0
SN,AH,chikitsa,1357,51,89,39,47,78,77,8,27,71,4,3,0,0,0
SN,AH,chikitsa,1358,51,90,39,48,78,76,8,26,71,4,3,0,0,0
SN,AH,chikitsa,1359,51,90,38,48,79,76,8,26,71,4,3,0,0,0
SN,AH,chikitsa,1360,51,91,39,48,81,74,8,26,69,4,3,0,0,0
SN,AH,chikitsa,1361,52,93,38,46,81,73,8,25,69,4,3,0,0,0
SN,AH,chikitsa,1362,51,94,40,47,80,74,8,25,70,5,3,0,0,0
SN,AH,chikitsa,1363,51,94,40,48,79,74,8,25,70,5,3,0,0,0
SN,AH,chikitsa,1364,52,94,41,50,82,74,7,25,72,5,3,0,0,0
SN,AH,chikitsa,1365,52,96,41,48,81,73,7,25,74,5,3,0,0,0
SN,AH,chikitsa,1366,51,95,42,50,82,73,7,26,73,5,3,0,0,0
SN,AH,chikitsa,1367,52,96,41,48,80,72,7,27,73,4,2,0,0,0
SN,AH,chikitsa,1368,51,98,41,48,81,71,8,27,71,4,2,0,0,0
SN,AH,chikitsa,1369,51,98,42,48,80,71,8,27,71,4,2,0,0,0
SN,AH,chikitsa,1370,50,98,42,50,83,71,8,27,71,4,2,1,0,0
SN,AH,chikitsa,1371,50,100,41,50,83,70,8,28,70,4,2,1,0,0
SN,AH,chikitsa,1372,49,99,40,52,84,71,8,28,69,4,4,1,0,0
SN,AH,chikitsa,1373,49,99,39,53,84,72,8,29,67,4,4,1,0,0
SN,AH,chikitsa,1374,48,98,39,56,84,72,8,30,67,4,4,1,0,0
SN,AH,chikitsa,1375,49,99,38,56,82,72,8,31,65,4,4,1,0,0
SN,AH,chikitsa,1376,48,100,37,56,83,72,9,32,66,4,5,1,0,0
SN,AH,chikitsa,1377,48,101,37,56,81,73,9,31,68,4,5,1,0,0
SN,AH,chikitsa,1378,48,100,38,56,80,74,9,32,68,4,6,1,0,0
SN,AH,chikitsa,1379,48,99,39,56,80,75,9,32,68,4,7,1,0,0
SN,AH,chikitsa,1380,48,99,39,56,83,74,9,31,69,4,7,1,0,0
SN,AH,chikitsa,1381,49,98,38,55,83,75,9,31,70,4,7,1,0,0
SN,AH,chikitsa,1382,49,98,38,54,86,75,9,33,72,4,8,1,0,0
SN,AH,chikitsa,1383,49,98,38,52,83,74,10,33,71,4,7,1,0,0
SN,AH,chikitsa,1384,48,96,38,58,83,76,10,33,69,4,13,1,0,0
SN,AH,chikitsa,1385,47,94,38,58,82,74,10,33,69,4,13,1,0,0
SN,AH,chikitsa,1386,47,93,38,61,81,75,9,33,68,4,17,1,0,0
SN,AH,chikitsa,1387,47,91,38,61,80,74,8,32,68,4,17,1,0,0
SN,AH,chikitsa,1388,47,90,38,63,78,75,7,32,66,4,19,1,0,0
SN,AH,chikitsa,1389,46,89,38,62,77,75,7,31,65,4,19,1,0,0
SN,AH,chikitsa,1390,45,87,39,63,80,76,7,33,64,4,22,1,0,0
SN,AH,chikitsa,1391,44,85,38,63,82,76,7,36,63,4,24,1,0,0
SN,AH,chikitsa,1392,44,84,37,63,83,76,7,36,64,4,24,1,0,0
SN,AH,chikitsa,1393,44,83,37,64,81,76,7,36,66,4,24,1,0,0
SN,AH,chikitsa,1394,44,84,36,65,84,75,7,36,64,4,25,1,0,0
SN,AH,chikitsa,1395,45,83,36,67,84,73,7,36,61,3,26,1,0,0
SN,AH,chikitsa,1396,45,84,38,68,86,73,6,36,61,3,26,1,0,0
SN,AH,chikitsa,1397,45,83,38,68,86,73,6,39,61,3,26,1,0,0
SN,AH,chikitsa,1398,45,82,40,68,84,78,5,42,63,3,26,1,1,0
SN,AH,chikitsa,1399,44,80,40,68,86,80,6,42,63,3,26,1,1,0
SN,AH,chikitsa,1400,44,80,40,69,87,79,5,42,66,3,26,1,1,0
SN,AH,chikitsa,1401,45,80,40,68,87,76,5,42,65,2,26,1,1,0
SN,AH,chikitsa,1402,45,80,40,73,89,76,5,43,65,2,28,1,1,0
SN,AH,chikitsa,1403,45,80,38,73,87,73,5,45,66,2,30,1,2,0
SN,AH,chikitsa,1404,45,81,40,74,87,76,5,45,66,2,32,1,2,0
SN,AH,chikitsa,1405,45,79,40,74,84,73,6,45,64,1,32,1,2,0
SN,AH,chikitsa,1406,44,80,42,76,85,74,6,48,67,1,33,1,2,0
SN,AH,chikitsa,1407,43,79,42,76,83,73,6,48,66,1,33,1,2,0
SN,AH,chikitsa,1408,43,78,44,75,82,73,6,48,68,1,33,1,2,0
SN,AH,chikitsa,1409,42,77,44,75,80,72,6,48,67,1,33,1,2,0
SN,AH,chikitsa,1410,42,76,46,74,79,72,6,48,69,1,33,1,2,0
SN,AH,chikitsa,1411,41,75,45,73,79,72,6,48,67,1,33,1,2,0
SN,AH,chikitsa,1412,40,75,47,71,80,72,6,46,67,2,34,1,2,0
SN,AH,chikitsa,1413,40,75,45,70,78,72,7,46,64,2,34,1,2,0
SN,AH,chikitsa,1414,40,73,47,69,78,72,6,46,64,3,35,1,2,0
SN,AH,chikitsa,1415,39,72,45,68,77,72,6,46,64,3,35,1,2,0
SN,AH,chikitsa,1416,38,71,46,68,78,71,6,46,63,4,36,1,2,0
SN,AH,chikitsa,1417,38,71,45,67,77,70,6,45,60,4,36,1,2,0
SN,AH,chikitsa,1418,38,71,47,69,77,72,6,45,58,4,38,1,2,0
SN,AH,chikitsa,1419,38,71,46,68,77,69,6,44,56,4,38,1,2,0
SN,AH,chikitsa,1420,37,72,52,68,78,70,6,46,56,4,39,1,2,0
SN,AH,chikitsa,1421,36,70,52,67,78,70,7,45,55,4,39,1,2,0
SN,AH,chikitsa,1422,35,72,52,65,77,70,7,45,56,5,39,1,2,0
SN,AH,chikitsa,1423,35,71,51,63,76,69,7,44,55,5,39,1,2,0
SN,AH,chikitsa,1424,34,70,51,64,76,69,7,45,53,5,40,2,2,0
SN,AH,chikitsa,1425,34,70,51,61,74,67,7,44,53,5,40,2,2,0
SN,AH,chikitsa,1426,33,73,51,60,74,65,7,44,53,6,40,2,2,0
SN,AH,chikitsa,1427,32,72,51,60,73,64,7,44,51,6,40,2,2,0
SN,AH,chikitsa,1428,32,71,51,61,74,64,7,43,51,6,40,2,2,0
SN,AH,chikitsa,1429,32,74,51,59,72,64,8,42,50,6,40,2,2,0
SN,AH,chikitsa,1430,31,73,51,59,72,65,9,42,50,6,40,2,2,0
SN,AH,chikitsa,1431,31,73,51,58,73,66,9,42,49,6,40,2,2,0
SN,AH,chikitsa,1432,30,72,51,59,74,66,9,43,49,6,41,2,2,0
SN,AH,chikitsa,1433,30,72,50,59,74,66,9,43,50,6,41,2,2,0
SN,AH,chikitsa,1434,30,72,50,59,74,65,9,44,50,6,41,2,2,0
SN,AH,chikitsa,1435,30,71,50,60,72,66,9,44,51,6,41,2,2,0
SN,AH,chikitsa,1436,29,69,51,61,73,65,9,46,52,6,41,2,2,0
SN,AH,chikitsa,1437,30,69,49,60,73,66,9,45,50,5,41,2,2,0
SN,AH,chikitsa,1438,30,69,48,59,73,68,9,45,50,5,41,2,2,0
SN,AH,chikitsa,1439,30,69,48,57,69,68,9,45,48,5,41,2,2,0
SN,AH,chikitsa,1440,30,67,48,58,71,69,9,45,46,5,41,2,2,0
SN,AH,chikitsa,1441,31,68,46,56,71,71,9,43,46,5,41,2,2,0
SN,AH,chikitsa,1442,31,69,46,57,70,70,9,42,47,5,41,2,2,0
SN,AH,chikitsa,1443,31,67,46,57,70,71,9,42,48,5,41,2,2,0
SN,AH,chikitsa,1444,31,68,46,58,69,70,9,43,47,5,41,2,2,0
SN,AH,chikitsa,1445,31,67,45,56,68,69,10,43,48,5,41,1,2,0
SN,AH,chikitsa,1446,30,67,46,56,69,72,10,43,48,6,41,1,2,0
SN,AH,chikitsa,1447,31,68,46,55,67,72,10,44,48,6,39,1,2,0
SN,AH,chikitsa,1448,30,67,46,56,69,73,10,44,48,6,39,1,2,0
SN,AH,chikitsa,1449,31,68,46,54,69,72,10,43,48,6,39,1,2,0
SN,AH,chikitsa,1450,30,67,47,54,71,74,10,42,49,7,40,1,2,0
SN,AH,chikitsa,1451,31,66,48,54,70,75,9,40,48,7,39,1,2,0
SN,AH,chikitsa,1452,32,65,48,55,68,74,9,40,48,7,38,1,2,0
SN,AH,chikitsa,1453,32,65,46,56,69,73,9,39,49,7,37,1,2,0
SN,AH,chikitsa,1454,32,65,45,56,68,73,9,39,50,7,36,1,2,0
SN,AH,chikitsa,1455,32,64,45,56,67,74,9,38,50,7,36,1,2,0
SN,AH,chikitsa,1456,32,65,45,56,66,74,9,37,49,7,36,1,2,0
SN,AH,chikitsa,1457,32,65,45,55,63,74,9,36,48,7,35,1,2,0
SN,AH,chikitsa,1458,33,66,46,56,64,74,8,36,49,7,35,1,2,0
SN,AH,chikitsa,1459,34,69,46,51,64,71,8,36,50,7,29,1,2,0
SN,AH,chikitsa,1460,35,70,46,53,65,72,8,36,50,7,29,1,2,0
SN,AH,chikitsa,1461,36,72,47,49,65,72,8,36,50,7,25,1,2,0
SN,AH,chikitsa,1462,36,72,47,50,68,74,8,36,51,7,26,1,2,0
SN,AH,chikitsa,1463,37,74,48,48,69,74,8,36,51,7,24,1,2,0
SN,AH,chikitsa,1464,38,75,49,48,69,76,8,36,52,7,24,1,2,0
SN,AH,chikitsa,1465,39,76,48,46,67,75,8,34,54,7,21,1,2,0
SN,AH,chikitsa,1466,39,77,48,47,68,75,9,31,53,7,19,1,2,0
SN,AH,chikitsa,1467,38,77,47,47,68,75,10,31,54,7,19,1,2,0
SN,AH,chikitsa,1468,38,78,47,46,70,74,10,31,53,7,19,1,2,0
SN,AH,chikitsa,1469,37,78,47,45,67,75,11,32,54,7,18,1,2,0
SN,AH,chikitsa,1470,36,79,46,46,66,77,11,33,55,8,17,1,2,0
SN,AH,chikitsa,1471,37,78,44,44,64,78,11,32,56,8,17,1,2,0
SN,AH,chikitsa,1472,36,79,46,43,63,79,11,29,60,9,17,1,2,0
SN,AH,chikitsa,1473,37,81,43,42,64,74,11,26,60,9,17,1,1,0
SN,AH,chikitsa,1474,37,81,44,45,64,71,10,27,58,9,18,1,1,0
SN,AH,chikitsa,1475,38,82,44,45,62,70,10,28,55,9,18,1,1,0
SN,AH,chikitsa,1476,38,82,44,45,60,72,10,28,55,9,18,1,1,0
SN,AH,chikitsa,1477,38,83,42,40,58,71,10,28,56,9,16,1,1,0
SN,AH,chikitsa,1478,38,83,43,43,58,72,10,26,57,9,14,1,0,0
SN,AH,chikitsa,1479,38,81,41,43,60,69,10,26,55,9,12,1,0,0
SN,AH,chikitsa,1480,39,85,41,43,60,69,9,26,56,9,12,1,0,0
SN,AH,chikitsa,1481,40,84,39,40,60,66,9,25,53,9,11,1,0,0
SN,AH,chikitsa,1482,41,85,39,40,61,68,9,25,54,9,11,1,0,0
SN,AH,chikitsa,1483,41,86,37,40,61,68,9,25,54,9,11,1,0,0
SN,AH,chikitsa,1484,41,87,37,40,63,70,9,26,56,9,11,1,0,0
SN,AH,chikitsa,1485,41,88,37,40,63,70,9,27,53,9,11,1,0,0
SN,AH,chikitsa,1486,42,89,37,40,63,72,9,27,55,9,11,1,0,0
SN,AH,chikitsa,1487,43,92,36,40,62,71,9,27,56,8,10,1,0,0
SN,AH,chikitsa,1488,44,93,36,40,63,72,8,28,57,8,10,1,0,0
SN,AH,chikitsa,1489,45,94,34,42,62,71,8,29,58,7,9,1,0,0
SN,AH,chikitsa,1490,46,95,34,43,63,71,8,29,60,7,9,1,0,0
SN,AH,chikitsa,1491,47,97,33,43,62,71,8,29,61,6,8,1,0,0
SN,AH,chikitsa,1492,47,99,33,43,62,73,9,29,62,6,8,1,0,0
SN,AH,chikitsa,1493,47,100,31,41,61,71,9,30,63,6,6,1,0,0
SN,AH,chikitsa,1494,47,100,31,41,62,75,9,32,64,6,6,1,0,0
SN,AH,chikitsa,1495,48,98,26,41,61,74,9,30,64,6,5,1,0,0
SN,AH,chikitsa,1496,49,100,26,42,61,74,8,31,65,6,5,1,0,0
SN,AH,chikitsa,1497,50,97,26,42,62,75,8,31,66,5,5,1,0,0
SN,AH,chikitsa,1498,50,97,26,43,65,77,8,32,67,5,5,1,0,0
SN,AH,chikitsa,1499,51,96,26,42,66,79,8,31,68,5,4,0,0,0
SN,AH,chikitsa,1500,52,97,26,42,67,80,8,31,70,5,4,0,0,0
SN,AH,chikitsa,1501,53,94,26,44,67,80,8,31,71,4,4,0,0,0
SN,AH,chikitsa,1502,54,95,26,45,69,81,8,31,71,4,4,0,0,0
SN,AH,chikitsa,1503,54,95,26,45,68,80,8,32,71,4,5,0,0,0
SN,AH,chikitsa,1504,55,93,26,46,69,80,7,32,71,4,5,0,0,0
SN,AH,chikitsa,1505,56,93,27,45,70,79,6,33,70,4,5,0,0,0
SN,AH,chikitsa,1506,55,93,27,47,70,78,6,33,72,4,5,0,0,0
SN,AH,chikitsa,1507,56,94,27,46,68,81,6,31,71,4,4,0,0,0
SN,AH,chikitsa,1508,56,93,27,45,68,84,6,31,70,4,4,0,0,0
SN,AH,chikitsa,1509,56,95,27,45,69,83,6,30,69,4,4,0,0,0
SN,AH,chikitsa,1510,56,95,26,44,69,84,6,31,69,4,4,0,0,0
SN,AH,chikitsa,1511,57,96,25,43,70,85,6,29,67,4,4,0,0,0
SN,AH,chikitsa,1512,56,95,26,43,70,87,6,30,69,5,4,0,0,0
SN,AH,chikitsa,1513,56,95,27,43,70,85,6,30,70,5,4,0,0,0
SN,AH,chikitsa,1514,56,95,26,43,71,86,6,30,69,5,4,0,0,0
SN,AH,chikitsa,1515,56,96,26,43,71,85,6,30,69,5,4,0,0,0
SN,AH,chikitsa,1516,56,96,27,43,71,83,6,30,70,5,4,0,0,0
SN,AH,chikitsa,1517,56,96,27,42,71,84,6,31,69,5,4,0,0,0
SN,AH,chikitsa,1518,57,96,27,43,70,85,5,31,68,5,4,0,0,0
SN,AH,chikitsa,1519,57,96,27,42,71,85,5,30,69,5,4,0,0,0
SN,AH,chikitsa,1520,58,96,27,42,70,87,4,30,68,5,4,0,0,0
SN,AH,chikitsa,1521,59,95,27,42,68,87,4,29,67,4,4,0,0,0
SN,AH,chikitsa,1522,58,94,27,44,71,86,4,28,68,4,4,0,0,0
SN,AH,chikitsa,1523,59,95,27,41,71,84,4,27,70,4,4,0,0,0
SN,AH,chikitsa,1524,59,97,26,41,70,84,4,27,70,4,4,0,0,0
SN,AH,chikitsa,1525,59,97,25,40,68,84,5,27,70,3,3,0,0,0
SN,AH,chikitsa,1526,59,97,24,40,69,83,5,28,70,3,3,0,0,0
SN,AH,chikitsa,1527,59,98,24,39,71,84,5,27,68,3,3,0,0,0
SN,AH,chikitsa,1528,59,98,25,38,70,86,5,27,67,3,3,0,0,0
SN,AH,chikitsa,1529,59,98,25,38,70,87,5,26,67,3,3,0,0,0
SN,AH,chikitsa,1530,59,98,27,38,68,87,5,26,67,3,3,0,0,0
SN,AH,chikitsa,1531,59,97,27,39,67,87,5,26,68,3,3,0,0,0
SN,AH,chikitsa,1532,59,98,27,40,66,86,5,25,69,3,3,0,0,0
SN,AH,chikitsa,1533,59,98,27,39,66,88,5,25,68,3,3,0,0,0
SN,AH,chikitsa,1534,58,96,28,40,68,89,5,26,67,3,3,0,0,0
SN,AH,chikitsa,1535,58,96,28,38,69,89,5,26,68,3,3,0,0,0
SN,AH,chikitsa,1536,58,95,27,39,70,88,5,26,69,3,3,0,0,0
SN,AH,chikitsa,1537,59,96,27,39,68,86,5,26,70,3,2,0,0,0
SN,AH,chikitsa,1538,58,95,26,40,69,87,5,26,72,3,2,0,0,0
SN,AH,chikitsa,1539,58,95,26,40,70,87,5,26,71,3,2,0,0,0
SN,AH,chikitsa,1540,57,95,26,40,70,90,6,25,69,3,2,0,0,0
SN,AH,chikitsa,1541,58,96,26,39,69,91,5,25,69,3,2,0,0,0
SN,AH,chikitsa,1542,58,97,27,40,70,93,4,25,68,4,2,0,0,0
SN,AH,chikitsa,1543,58,97,27,41,68,94,4,26,67,4,2,0,0,0
SN,AH,chikitsa,1544,59,96,28,41,69,95,3,25,66,4,2,0,0,0
SN,AH,chikitsa,1545,59,95,28,38,70,94,4,24,66,3,2,0,0,0
SN,AH,chikitsa,1546,58,94,27,39,72,97,4,24,65,3,2,0,0,0
SN,AH,chikitsa,1547,59,94,25,40,73,96,4,24,61,2,2,0,0,0
SN,AH,chikitsa,1548,58,93,26,42,74,97,4,25,59,2,2,0,0,0
SN,AH,chikitsa,1549,59,95,25,39,74,97,4,24,60,2,1,0,0,0
SN,AH,chikitsa,1550,58,94,27,40,75,97,4,24,60,2,1,0,0,0
SN,AH,chikitsa,1551,58,95,27,40,75,96,4,24,60,2,1,0,0,0
SN,AH,chikitsa,1552,58,94,28,40,75,98,4,24,58,2,1,0,0,0
SN,AH,chikitsa,1553,59,95,27,37,75,98,4,25,57,2,1,0,0,0
SN,AH,chikitsa,1554,59,96,29,38,75,101,4,25,57,2,2,0,0,0
SN,AH,chikitsa,1555,59,93,29,40,75,101,4,25,58,2,2,0,0,0
SN,AH,chikitsa,1556,59,93,30,40,73,102,4,24,59,2,2,0,0,0
SN,AH,chikitsa,1557,59,94,30,40,73,101,4,24,59,2,2,0,0,0
SN,AH,chikitsa,1558,58,93,30,41,75,101,4,24,60,2,2,0,0,0
SN,AH,chikitsa,1559,59,93,30,41,75,100,4,23,59,2,2,0,0,0
SN,AH,chikitsa,1560,59,94,28,41,76,101,4,22,59,2,2,0,0,0
SN,AH,chikitsa,1561,59,94,28,41,77,102,4,22,57,2,2,0,0,0
SN,AH,chikitsa,1562,58,91,27,42,78,106,4,23,57,2,2,0,0,0
SN,AH,chikitsa,1563,58,91,29,42,77,106,4,22,57,2,2,0,0,0
SN,AH,chikitsa,1564,58,91,29,40,78,109,4,21,56,2,2,0,0,0
SN,AH,chikitsa,1565,58,91,29,40,78,111,4,21,54,2,2,0,0,0
SN,AH,chikitsa,1566,58,90,28,40,79,112,4,21,54,2,2,0,0,0
SN,AH,chikitsa,1567,59,89,28,40,79,113,3,21,54,2,2,0,0,0
SN,AH,chikitsa,1568,59,87,28,40,80,115,3,20,54,2,2,0,0,0
SN,AH,chikitsa,1569,59,88,28,42,79,112,3,19,53,2,2,0,0,0
SN,AH,chikitsa,1570,59,89,28,40,79,111,3,20,54,2,2,0,0,0
SN,AH,chikitsa,1571,59,88,29,40,79,111,3,21,53,2,2,0,0,0
SN,AH,chikitsa,1572,58,88,30,43,80,110,3,21,52,2,2,0,0,0
SN,AH,chikitsa,1573,59,89,30,42,79,109,3,20,52,2,2,0,0,0
SN,AH,chikitsa,1574,59,89,31,42,78,108,3,21,52,2,2,0,0,0
SN,AH,chikitsa,1575,59,90,32,42,78,107,3,22,50,2,2,0,0,0
SN,AH,chikitsa,1576,59,90,33,41,78,108,3,21,50,2,2,0,0,0
SN,AH,chikitsa,1577,59,90,33,41,77,107,3,21,52,2,2,0,0,0
SN,AH,chikitsa,1578,59,91,33,40,78,106,3,21,53,2,1,0,0,0
SN,AH,chikitsa,1579,59,90,34,38,78,108,3,21,53,2,1,0,0,0
SN,AH,chikitsa,1580,58,89,34,41,77,110,3,20,53,2,2,0,0,0
SN,AH,chikitsa,1581,59,89,33,40,78,109,3,20,52,2,2,0,0,0
SN,AH,chikitsa,1582,59,91,33,40,79,106,3,20,52,2,2,0,0,0
SN,AH,chikitsa,1583,59,91,34,41,79,104,3,20,52,2,2,0,0,0
SN,AH,chikitsa,1584,59,89,35,41,78,106,3,20,52,2,2,0,0,0
SN,AH,chikitsa,1585,59,89,35,41,80,106,3,19,51,2,2,0,0,0
SN,AH,chikitsa,1586,59,89,36,42,77,106,3,19,52,2,2,0,0,0
SN,AH,chikitsa,1587,60,89,35,44,76,102,3,18,52,1,2,0,0,0
SN,AH,chikitsa,1588,60,89,35,45,75,102,3,18,52,1,2,0,0,0
SN,AH,chikitsa,1589,60,89,35,46,75,101,3,18,52,1,2,0,0,0
SN,AH,chikitsa,1590,60,88,35,48,73,101,3,19,52,1,2,0,0,0
SN,AH,chikitsa,1591,60,88,34,49,73,101,3,19,52,1,2,0,0,0
SN,AH,chikitsa,1592,60,87,35,50,75,100,3,18,51,1,2,0,0,0
SN,AH,chikitsa,1593,60,87,36,50,74,100,3,18,51,1,2,0,0,0
SN,AH,chikitsa,1594,59,85,36,51,75,101,3,18,53,1,2,0,0,0
SN,AH,chikitsa,1595,59,85,37,51,75,98,3,18,55,1,2,0,0,0
SN,AH,chikitsa,1596,58,85,38,51,77,97,3,19,57,2,2,0,0,0
SN,AH,chikitsa,1597,59,86,38,48,75,98,3,19,57,2,2,0,0,0
SN,AH,chikitsa,1598,58,85,38,48,76,100,3,20,56,2,3,0,0,0
SN,AH,chikitsa,1599,58,82,39,48,76,100,3,20,57,2,4,0,0,0
SN,AH,chikitsa,1600,58,82,39,50,77,99,2,21,57,2,4,0,0,0
SN,AH,chikitsa,1601,58,82,40,50,76,99,2,20,58,2,4,0,0,0
SN,AH,chikitsa,1602,58,81,41,50,76,98,2,20,59,2,4,0,0,0
SN,AH,chikitsa,1603,57,81,40,51,75,97,3,20,61,2,4,0,0,0
SN,AH,chikitsa,1604,57,81,39,52,76,96,3,20,61,2,4,0,0,0
SN,AH,chikitsa,1605,57,82,38,52,77,96,3,20,60,2,4,0,0,0
SN,AH,chikitsa,1606,57,83,38,52,78,95,3,20,59,2,4,0,0,0
SN,AH,chikitsa,1607,57,82,39,51,79,95,3,20,59,2,4,0,0,0
SN,AH,chikitsa,1608,56,82,38,53,80,94,3,20,61,2,4,0,0,0
SN,AH,chikitsa,1609,57,83,37,51,78,94,3,20,62,2,4,0,0,0
SN,AH,chikitsa,1610,57,84,37,52,76,94,3,20,62,2,4,0,0,0
SN,AH,chikitsa,1611,57,86,38,51,75,94,3,20,61,2,4,0,0,0
SN,AH,chikitsa,1612,56,85,39,51,77,95,3,21,59,2,5,0,0,0
SN,AH,chikitsa,1613,57,85,39,50,76,94,3,22,58,2,5,0,0,0
SN,AH,chikitsa,1614,56,84,39,52,77,94,3,22,59,2,5,0,0,0
SN,AH,chikitsa,1615,57,84,41,52,76,92,2,22,60,2,5,0,0,0
SN,AH,chikitsa,1616,56,82,42,53,76,93,2,22,61,2,6,0,0,0
SN,AH,chikitsa,1617,57,81,42,53,74,91,2,23,60,1,6,0,0,0
SN,AH,chikitsa,1618,57,80,43,52,76,91,2,22,60,1,6,0,0,0
SN,AH,chikitsa,1619,57,81,42,52,76,91,2,22,60,1,6,0,0,0
SN,AH,chikitsa,1620,57,80,42,53,77,92,1,23,60,1,6,0,0,0
SN,AH,chikitsa,1621,58,81,44,52,76,88,1,24,59,1,6,0,0,0
SN,AH,chikitsa,1622,58,81,45,51,77,86,1,24,59,1,7,0,0,0
SN,AH,chikitsa,1623,59,82,44,50,76,85,1,23,60,1,7,0,0,0
SN,AH,chikitsa,1624,59,81,44,50,76,85,1,24,60,1,7,0,0,0
SN,AH,chikitsa,1625,60,82,42,48,76,86,1,23,60,1,7,0,0,0
SN,AH,chikitsa,1626,59,82,41,48,77,86,2,23,60,1,7,0,0,0
SN,AH,chikitsa,1627,59,82,40,49,77,85,2,24,60,1,7,0,0,0
SN,AH,chikitsa,1628,58,81,42,50,78,86,2,23,60,1,7,0,0,0
SN,AH,chikitsa,1629,58,80,40,49,76,84,2,24,60,1,6,0,0,0
SN,AH,chikitsa,1630,58,80,40,47,77,86,2,25,58,1,6,0,0,0
SN,AH,chikitsa,1631,58,80,40,47,78,85,2,24,59,1,6,0,0,0
SN,AH,chikitsa,1632,58,79,40,48,79,84,2,24,59,1,6,0,0,0
SN,AH,chikitsa,1633,59,79,40,48,80,83,2,24,56,1,6,0,0,0
SN,AH,chikitsa,1634,58,78,41,50,82,82,2,25,55,1,6,0,0,0
